Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
SAO LUIS,DIESEL,13/04/2020,"3,049",
SAO LUIS,DIESEL S10,13/04/2020,"3,099",
SAO LUIS,GASOLINA,13/04/2020,"3,889",
SAO LUIS,ETANOL,13/04/2020,"3,699",
SAO LUIS,DIESEL S10,13/04/2020,"3,199",
SAO LUIS,GASOLINA,13/04/2020,"3,889",
SAO LUIS,GASOLINA,13/04/2020,"3,889",
SAO LUIS,ETANOL,13/04/2020,"3,599",
SAO LUIS,DIESEL S10,13/04/2020,"3,299",
SAO LUIS,GASOLINA,20/04/2020,"3,89",
SAO LUIS,ETANOL,20/04/2020,"4,39",
SAO LUIS,DIESEL S10,20/04/2020,"4,29",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,ETANOL,20/04/2020,"3,699",
SAO LUIS,DIESEL S10,20/04/2020,"3,19",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,ETANOL,20/04/2020,"3,7",
SAO LUIS,DIESEL,20/04/2020,"3,1",
SAO LUIS,DIESEL S10,20/04/2020,"3,08",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,ETANOL,20/04/2020,"3,499",
SAO LUIS,DIESEL,20/04/2020,"3,05",
SAO LUIS,DIESEL S10,20/04/2020,"3,08",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,ETANOL,20/04/2020,"3,599",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL,20/04/2020,"3,169",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL S10,20/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"4,399",
SAO LUIS,ETANOL,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,599",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,399",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,22/04/2020,"3,879",
SAO LUIS,DIESEL,22/04/2020,"3,05",
SAO LUIS,DIESEL S10,22/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,849",
SAO LUIS,DIESEL,20/04/2020,"3,149",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,849",
SAO LUIS,DIESEL,20/04/2020,"3,149",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,ETANOL,20/04/2020,"3,659",
SAO LUIS,DIESEL,20/04/2020,"3,179",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL,20/04/2020,"3,099",
SAO LUIS,DIESEL S10,20/04/2020,"3,169",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,ETANOL,20/04/2020,"3,599",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,89",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL S10,20/04/2020,"3,2",
SAO LUIS,GASOLINA,20/04/2020,"3,89",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL S10,20/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,DIESEL,20/04/2020,"3,08",
SAO LUIS,DIESEL S10,20/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,859",
SAO LUIS,DIESEL,20/04/2020,"3,05",
SAO LUIS,DIESEL S10,20/04/2020,"3,08",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,ETANOL,20/04/2020,"3,69",
SAO LUIS,DIESEL S10,20/04/2020,"3,19",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,ETANOL,20/04/2020,"3,699",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,399",
SAO LUIS,GASOLINA,20/04/2020,"3,859",
SAO LUIS,DIESEL,20/04/2020,"3,159",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,22/04/2020,"3,899",
SAO LUIS,DIESEL S10,22/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"3,809",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"3,99",
SAO LUIS,DIESEL,20/04/2020,"3,26",
SAO LUIS,DIESEL S10,20/04/2020,"3,29",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL,20/04/2020,"3,1",
SAO LUIS,DIESEL S10,20/04/2020,"3,12",
SAO LUIS,GASOLINA,20/04/2020,"3,88",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL,20/04/2020,"3,05",
SAO LUIS,DIESEL S10,20/04/2020,"3,08",
SAO LUIS,GASOLINA,20/04/2020,"3,87",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL S10,20/04/2020,"3,08",
SAO LUIS,GASOLINA,20/04/2020,"4,099",
SAO LUIS,DIESEL S10,20/04/2020,"3,349",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,497",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,DIESEL,20/04/2020,"3,159",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,879",
SAO LUIS,ETANOL,20/04/2020,"3,49",
SAO LUIS,DIESEL S10,20/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,DIESEL,20/04/2020,"3,159",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,22/04/2020,"3,87",
SAO LUIS,DIESEL S10,22/04/2020,"3,09",
SAO LUIS,GASOLINA,20/04/2020,"3,759",
SAO LUIS,DIESEL,20/04/2020,"3,169",
SAO LUIS,DIESEL S10,20/04/2020,"3,269",
SAO LUIS,GASOLINA,20/04/2020,"3,849",
SAO LUIS,DIESEL S10,20/04/2020,"3,399",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,DIESEL,20/04/2020,"3,149",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,20/04/2020,"3,899",
SAO LUIS,ETANOL,20/04/2020,"3,694",
SAO LUIS,DIESEL,20/04/2020,"3,049",
SAO LUIS,DIESEL S10,20/04/2020,"3,099",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,GASOLINA,20/04/2020,"3,889",
SAO LUIS,ETANOL,20/04/2020,"3,599",
SAO LUIS,DIESEL S10,20/04/2020,"3,199",
SAO LUIS,GASOLINA,27/04/2020,"4,89",
SAO LUIS,ETANOL,27/04/2020,"4,39",
SAO LUIS,DIESEL S10,27/04/2020,"4,29",
SAO LUIS,GASOLINA,28/04/2020,"3,85",
SAO LUIS,ETANOL,28/04/2020,"3,699",
SAO LUIS,DIESEL S10,28/04/2020,"3,06",
SAO LUIS,GASOLINA,28/04/2020,"3,859",
SAO LUIS,ETANOL,28/04/2020,"3,699",
SAO LUIS,DIESEL,28/04/2020,"3,099",
SAO LUIS,DIESEL S10,28/04/2020,"3,199",
SAO LUIS,GASOLINA,28/04/2020,"3,88",
SAO LUIS,ETANOL,28/04/2020,"3,5",
SAO LUIS,DIESEL,28/04/2020,"3,05",
SAO LUIS,DIESEL S10,28/04/2020,"3,08",
SAO LUIS,GASOLINA,28/04/2020,"3,8",
SAO LUIS,ETANOL,28/04/2020,"3,499",
SAO LUIS,DIESEL,28/04/2020,"2,96",
SAO LUIS,DIESEL S10,28/04/2020,"2,99",
SAO LUIS,GASOLINA,28/04/2020,"3,689",
SAO LUIS,GASOLINA,28/04/2020,"3,699",
SAO LUIS,ETANOL,28/04/2020,"3,449",
SAO LUIS,DIESEL S10,28/04/2020,"3,079",
SAO LUIS,GASOLINA,27/04/2020,"3,87",
SAO LUIS,DIESEL,27/04/2020,"3,069",
SAO LUIS,DIESEL S10,27/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,87",
SAO LUIS,ETANOL,28/04/2020,"3,49",
SAO LUIS,DIESEL S10,28/04/2020,"3,09",
SAO LUIS,GASOLINA,27/04/2020,"3,899",
SAO LUIS,DIESEL S10,27/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,699",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,27/04/2020,"4,399",
SAO LUIS,ETANOL,27/04/2020,"3,899",
SAO LUIS,DIESEL S10,27/04/2020,"3,599",
SAO LUIS,GASOLINA,28/04/2020,"3,87",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,27/04/2020,"3,899",
SAO LUIS,DIESEL S10,27/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,849",
SAO LUIS,DIESEL,28/04/2020,"2,999",
SAO LUIS,DIESEL S10,28/04/2020,"3,049",
SAO LUIS,GASOLINA,28/04/2020,"3,849",
SAO LUIS,DIESEL,28/04/2020,"2,999",
SAO LUIS,DIESEL S10,28/04/2020,"3,849",
SAO LUIS,GASOLINA,27/04/2020,"3,889",
SAO LUIS,DIESEL S10,27/04/2020,"3,199",
SAO LUIS,GASOLINA,27/04/2020,"3,859",
SAO LUIS,ETANOL,27/04/2020,"3,359",
SAO LUIS,DIESEL S10,27/04/2020,"3,209",
SAO LUIS,GASOLINA,28/04/2020,"3,859",
SAO LUIS,DIESEL,28/04/2020,"2,999",
SAO LUIS,DIESEL S10,28/04/2020,"3,059",
SAO LUIS,GASOLINA,28/04/2020,"3,899",
SAO LUIS,ETANOL,28/04/2020,"3,599",
SAO LUIS,DIESEL S10,28/04/2020,"2,999",
SAO LUIS,GASOLINA,27/04/2020,"3,899",
SAO LUIS,GASOLINA,27/04/2020,"3,859",
SAO LUIS,DIESEL S10,27/04/2020,"3,199",
SAO LUIS,GASOLINA,28/04/2020,"3,87",
SAO LUIS,ETANOL,28/04/2020,"3,49",
SAO LUIS,DIESEL S10,28/04/2020,"3,09",
SAO LUIS,GASOLINA,28/04/2020,"3,85",
SAO LUIS,DIESEL,28/04/2020,"3,08",
SAO LUIS,DIESEL S10,28/04/2020,"3,09",
SAO LUIS,GASOLINA,28/04/2020,"3,8",
SAO LUIS,DIESEL,28/04/2020,"2,96",
SAO LUIS,DIESEL S10,28/04/2020,"2,99",
SAO LUIS,GASOLINA,28/04/2020,"3,85",
SAO LUIS,ETANOL,28/04/2020,"3,48",
SAO LUIS,DIESEL S10,28/04/2020,"3,09",
SAO LUIS,GASOLINA,28/04/2020,"3,879",
SAO LUIS,ETANOL,28/04/2020,"3,499",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,27/04/2020,"3,88",
SAO LUIS,DIESEL S10,27/04/2020,"3,299",
SAO LUIS,GASOLINA,28/04/2020,"3,829",
SAO LUIS,DIESEL,28/04/2020,"2,98",
SAO LUIS,DIESEL S10,28/04/2020,"3,03",
SAO LUIS,GASOLINA,30/04/2020,"3,899",
SAO LUIS,DIESEL S10,30/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,809",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,88",
SAO LUIS,DIESEL,28/04/2020,"3,1",
SAO LUIS,DIESEL S10,28/04/2020,"3,15",
SAO LUIS,GASOLINA,28/04/2020,"3,799",
SAO LUIS,DIESEL,28/04/2020,"3,1",
SAO LUIS,DIESEL S10,28/04/2020,"3,12",
SAO LUIS,GASOLINA,28/04/2020,"3,8",
SAO LUIS,ETANOL,28/04/2020,"3,44",
SAO LUIS,DIESEL,28/04/2020,"2,95",
SAO LUIS,DIESEL S10,28/04/2020,"2,98",
SAO LUIS,GASOLINA,28/04/2020,"3,87",
SAO LUIS,ETANOL,28/04/2020,"3,49",
SAO LUIS,DIESEL S10,28/04/2020,"3,08",
SAO LUIS,GASOLINA,27/04/2020,"3,989",
SAO LUIS,DIESEL S10,27/04/2020,"3,349",
SAO LUIS,GASOLINA,27/04/2020,"3,889",
SAO LUIS,DIESEL S10,27/04/2020,"3,497",
SAO LUIS,GASOLINA,28/04/2020,"3,859",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,829",
SAO LUIS,DIESEL,28/04/2020,"2,989",
SAO LUIS,DIESEL S10,28/04/2020,"3,039",
SAO LUIS,GASOLINA,27/04/2020,"3,899",
SAO LUIS,DIESEL S10,27/04/2020,"3,099",
SAO LUIS,GASOLINA,27/04/2020,"3,879",
SAO LUIS,ETANOL,27/04/2020,"3,49",
SAO LUIS,DIESEL S10,27/04/2020,"3,09",
SAO LUIS,GASOLINA,28/04/2020,"3,899",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,829",
SAO LUIS,DIESEL,28/04/2020,"2,989",
SAO LUIS,DIESEL S10,28/04/2020,"3,039",
SAO LUIS,GASOLINA,28/04/2020,"3,759",
SAO LUIS,DIESEL,28/04/2020,"2,999",
SAO LUIS,DIESEL S10,28/04/2020,"3,059",
SAO LUIS,GASOLINA,27/04/2020,"3,799",
SAO LUIS,DIESEL S10,27/04/2020,"3,399",
SAO LUIS,GASOLINA,28/04/2020,"3,849",
SAO LUIS,DIESEL,28/04/2020,"3,049",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,889",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,829",
SAO LUIS,ETANOL,28/04/2020,"3,494",
SAO LUIS,DIESEL,28/04/2020,"2,989",
SAO LUIS,DIESEL S10,28/04/2020,"3,039",
SAO LUIS,GASOLINA,28/04/2020,"3,859",
SAO LUIS,ETANOL,28/04/2020,"3,699",
SAO LUIS,DIESEL,28/04/2020,"3,069",
SAO LUIS,DIESEL S10,28/04/2020,"3,099",
SAO LUIS,GASOLINA,28/04/2020,"3,85",
SAO LUIS,GASOLINA,06/05/2020,"4,89",
SAO LUIS,ETANOL,06/05/2020,"4,39",
SAO LUIS,DIESEL S10,06/05/2020,"4,29",
SAO LUIS,GASOLINA,06/05/2020,"3,819",
SAO LUIS,ETANOL,06/05/2020,"3,699",
SAO LUIS,DIESEL S10,06/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,829",
SAO LUIS,ETANOL,04/05/2020,"3,699",
SAO LUIS,DIESEL,04/05/2020,"2,999",
SAO LUIS,DIESEL S10,04/05/2020,"3,099",
SAO LUIS,GASOLINA,04/05/2020,"3,88",
SAO LUIS,ETANOL,04/05/2020,"3,5",
SAO LUIS,DIESEL,04/05/2020,"3,05",
SAO LUIS,DIESEL S10,04/05/2020,"3,08",
SAO LUIS,GASOLINA,04/05/2020,"3,8",
SAO LUIS,ETANOL,04/05/2020,"3,39",
SAO LUIS,DIESEL,04/05/2020,"2,96",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,789",
SAO LUIS,GASOLINA,04/05/2020,"3,699",
SAO LUIS,ETANOL,04/05/2020,"3,449",
SAO LUIS,DIESEL S10,04/05/2020,"3,079",
SAO LUIS,GASOLINA,06/05/2020,"3,829",
SAO LUIS,DIESEL,06/05/2020,"2,979",
SAO LUIS,DIESEL S10,06/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,81",
SAO LUIS,ETANOL,04/05/2020,"3,459",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,06/05/2020,"3,809",
SAO LUIS,DIESEL S10,06/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,699",
SAO LUIS,DIESEL S10,04/05/2020,"3,099",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,699",
SAO LUIS,DIESEL S10,04/05/2020,"3,099",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,899",
SAO LUIS,DIESEL S10,04/05/2020,"2,949",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,899",
SAO LUIS,DIESEL S10,04/05/2020,"3,949",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,DIESEL S10,04/05/2020,"3,199",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,ETANOL,04/05/2020,"3,549",
SAO LUIS,DIESEL,04/05/2020,"2,999",
SAO LUIS,DIESEL S10,04/05/2020,"3,069",
SAO LUIS,GASOLINA,04/05/2020,"3,859",
SAO LUIS,ETANOL,04/05/2020,"3,359",
SAO LUIS,DIESEL S10,04/05/2020,"3,209",
SAO LUIS,GASOLINA,04/05/2020,"3,859",
SAO LUIS,DIESEL,04/05/2020,"3,199",
SAO LUIS,DIESEL S10,04/05/2020,"3,299",
SAO LUIS,GASOLINA,04/05/2020,"3,899",
SAO LUIS,ETANOL,04/05/2020,"3,599",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,06/05/2020,"3,809",
SAO LUIS,GASOLINA,04/05/2020,"3,829",
SAO LUIS,DIESEL S10,04/05/2020,"3,199",
SAO LUIS,GASOLINA,04/05/2020,"3,81",
SAO LUIS,ETANOL,04/05/2020,"3,459",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,82",
SAO LUIS,DIESEL,04/05/2020,"2,96",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,8",
SAO LUIS,DIESEL,04/05/2020,"2,96",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,82",
SAO LUIS,ETANOL,04/05/2020,"3,39",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,ETANOL,04/05/2020,"3,459",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,829",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,96",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,05/05/2020,"3,899",
SAO LUIS,DIESEL S10,05/05/2020,"3,799",
SAO LUIS,GASOLINA,05/05/2020,"3,899",
SAO LUIS,ETANOL,05/05/2020,"3,299",
SAO LUIS,DIESEL S10,05/05/2020,"2,799",
SAO LUIS,GASOLINA,04/05/2020,"3,799",
SAO LUIS,DIESEL S10,04/05/2020,"3,049",
SAO LUIS,GASOLINA,04/05/2020,"3,88",
SAO LUIS,DIESEL,04/05/2020,"3,1",
SAO LUIS,DIESEL S10,04/05/2020,"3,15",
SAO LUIS,GASOLINA,04/05/2020,"3,799",
SAO LUIS,DIESEL,04/05/2020,"2,929",
SAO LUIS,DIESEL S10,04/05/2020,"2,949",
SAO LUIS,GASOLINA,04/05/2020,"3,8",
SAO LUIS,ETANOL,04/05/2020,"3,44",
SAO LUIS,DIESEL,04/05/2020,"2,95",
SAO LUIS,DIESEL S10,04/05/2020,"2,98",
SAO LUIS,GASOLINA,04/05/2020,"3,81",
SAO LUIS,ETANOL,04/05/2020,"3,39",
SAO LUIS,DIESEL S10,04/05/2020,"3,08",
SAO LUIS,GASOLINA,06/05/2020,"3,989",
SAO LUIS,DIESEL S10,06/05/2020,"3,349",
SAO LUIS,GASOLINA,06/05/2020,"3,819",
SAO LUIS,DIESEL S10,06/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,969",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,06/05/2020,"3,809",
SAO LUIS,DIESEL S10,06/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,829",
SAO LUIS,ETANOL,04/05/2020,"3,459",
SAO LUIS,DIESEL S10,04/05/2020,"2,99",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,969",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,759",
SAO LUIS,DIESEL,04/05/2020,"2,929",
SAO LUIS,DIESEL S10,04/05/2020,"2,979",
SAO LUIS,GASOLINA,06/05/2020,"3,799",
SAO LUIS,DIESEL S10,06/05/2020,"3,149",
SAO LUIS,GASOLINA,04/05/2020,"3,809",
SAO LUIS,DIESEL,04/05/2020,"2,899",
SAO LUIS,DIESEL S10,04/05/2020,"2,949",
SAO LUIS,GASOLINA,04/05/2020,"3,799",
SAO LUIS,DIESEL S10,04/05/2020,"3,099",
SAO LUIS,GASOLINA,04/05/2020,"3,829",
SAO LUIS,ETANOL,04/05/2020,"3,494",
SAO LUIS,DIESEL,04/05/2020,"2,989",
SAO LUIS,DIESEL S10,04/05/2020,"3,039",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,ETANOL,04/05/2020,"3,499",
SAO LUIS,DIESEL,04/05/2020,"2,979",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,819",
SAO LUIS,ETANOL,04/05/2020,"3,499",
SAO LUIS,DIESEL S10,04/05/2020,"2,999",
SAO LUIS,GASOLINA,04/05/2020,"3,8",
SAO LUIS,GASOLINA,06/05/2020,"3,809",
SAO LUIS,ETANOL,06/05/2020,"3,399",
SAO LUIS,DIESEL S10,06/05/2020,"2,989",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,DIESEL S10,13/05/2020,"2,989",
SAO LUIS,GASOLINA,13/05/2020,"3,8",
SAO LUIS,ETANOL,13/05/2020,"3,39",
SAO LUIS,DIESEL,13/05/2020,"2,96",
SAO LUIS,DIESEL S10,13/05/2020,"2,99",
SAO LUIS,GASOLINA,12/05/2020,"3,789",
SAO LUIS,DIESEL S10,12/05/2020,"3,199",
SAO LUIS,GASOLINA,12/05/2020,"3,799",
SAO LUIS,ETANOL,12/05/2020,"3,449",
SAO LUIS,DIESEL S10,12/05/2020,"3,079",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,399",
SAO LUIS,DIESEL S10,13/05/2020,"2,99",
SAO LUIS,GASOLINA,13/05/2020,"3,78",
SAO LUIS,DIESEL S10,13/05/2020,"2,999",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,599",
SAO LUIS,DIESEL,13/05/2020,"3,059",
SAO LUIS,DIESEL S10,13/05/2020,"3,099",
SAO LUIS,GASOLINA,13/05/2020,"3,809",
SAO LUIS,DIESEL S10,13/05/2020,"2,999",
SAO LUIS,GASOLINA,13/05/2020,"3,699",
SAO LUIS,DIESEL S10,13/05/2020,"3,099",
SAO LUIS,GASOLINA,13/05/2020,"3,819",
SAO LUIS,ETANOL,13/05/2020,"3,659",
SAO LUIS,DIESEL S10,13/05/2020,"3,099",
SAO LUIS,GASOLINA,13/05/2020,"3,779",
SAO LUIS,DIESEL,13/05/2020,"2,989",
SAO LUIS,GASOLINA,13/05/2020,"3,79",
SAO LUIS,DIESEL,13/05/2020,"2,959",
SAO LUIS,DIESEL S10,13/05/2020,"2,989",
SAO LUIS,GASOLINA,13/05/2020,"3,819",
SAO LUIS,DIESEL S10,13/05/2020,"3,199",
SAO LUIS,GASOLINA,13/05/2020,"3,819",
SAO LUIS,DIESEL,13/05/2020,"2,949",
SAO LUIS,DIESEL S10,13/05/2020,"2,979",
SAO LUIS,GASOLINA,13/05/2020,"3,819",
SAO LUIS,ETANOL,13/05/2020,"3,549",
SAO LUIS,DIESEL,13/05/2020,"2,999",
SAO LUIS,DIESEL S10,13/05/2020,"3,069",
SAO LUIS,GASOLINA,13/05/2020,"3,79",
SAO LUIS,DIESEL S10,13/05/2020,"2,999",
SAO LUIS,GASOLINA,13/05/2020,"3,819",
SAO LUIS,ETANOL,13/05/2020,"3,399",
SAO LUIS,DIESEL S10,13/05/2020,"2,999",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,489",
SAO LUIS,DIESEL S10,13/05/2020,"3,19",
SAO LUIS,GASOLINA,13/05/2020,"3,82",
SAO LUIS,ETANOL,13/05/2020,"3,39",
SAO LUIS,DIESEL S10,13/05/2020,"2,99",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,599",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,399",
SAO LUIS,DIESEL S10,13/05/2020,"2,99",
SAO LUIS,GASOLINA,13/05/2020,"3,81",
SAO LUIS,DIESEL,13/05/2020,"2,94",
SAO LUIS,DIESEL S10,13/05/2020,"2,97",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,ETANOL,13/05/2020,"3,399",
SAO LUIS,DIESEL S10,13/05/2020,"3,099",
SAO LUIS,GASOLINA,13/05/2020,"3,82",
SAO LUIS,ETANOL,13/05/2020,"3,39",
SAO LUIS,DIESEL S10,13/05/2020,"2,99",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,DIESEL,13/05/2020,"3,099",
SAO LUIS,GASOLINA,12/05/2020,"3,899",
SAO LUIS,DIESEL S10,12/05/2020,"3,799",
SAO LUIS,GASOLINA,12/05/2020,"3,899",
SAO LUIS,ETANOL,12/05/2020,"3,299",
SAO LUIS,DIESEL S10,12/05/2020,"2,799",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,DIESEL S10,13/05/2020,"2,989",
SAO LUIS,GASOLINA,13/05/2020,"3,78",
SAO LUIS,ETANOL,13/05/2020,"3,39",
SAO LUIS,DIESEL S10,13/05/2020,"2,98",
SAO LUIS,GASOLINA,13/05/2020,"3,799",
SAO LUIS,DIESEL,13/05/2020,"2,999",
