Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
FORTALEZA,GASOLINA,30/01/2019,"4,27","3,6956"
FORTALEZA,ETANOL,30/01/2019,"3,49","3,2168"
FORTALEZA,DIESEL S10,30/01/2019,"3,77","3,2208"
FORTALEZA,GASOLINA,30/01/2019,"4,199",
FORTALEZA,ETANOL,30/01/2019,"3,599",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,499",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,05",
FORTALEZA,ETANOL,30/01/2019,"3,39",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GNV,30/01/2019,"3,37",
FORTALEZA,GASOLINA,30/01/2019,"4,15",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,659",
FORTALEZA,GASOLINA,30/01/2019,"4,15",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,759",
FORTALEZA,GASOLINA,30/01/2019,"3,98",
FORTALEZA,ETANOL,30/01/2019,"3,29",
FORTALEZA,DIESEL S10,30/01/2019,"3,59",
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,299",
FORTALEZA,DIESEL S10,30/01/2019,"3,299",
FORTALEZA,GASOLINA,30/01/2019,"4,17",
FORTALEZA,ETANOL,30/01/2019,"3,479",
FORTALEZA,DIESEL S10,30/01/2019,"3,579",
FORTALEZA,GASOLINA,30/01/2019,"3,899",
FORTALEZA,ETANOL,30/01/2019,"3,179",
FORTALEZA,DIESEL S10,30/01/2019,"3,439",
FORTALEZA,GASOLINA,30/01/2019,"4,19","3,5869"
FORTALEZA,ETANOL,30/01/2019,"3,499",
FORTALEZA,DIESEL S10,30/01/2019,"3,69","3,3128"
FORTALEZA,GASOLINA,30/01/2019,"3,97",
FORTALEZA,ETANOL,30/01/2019,"3,399",
FORTALEZA,DIESEL S10,30/01/2019,"3,599",
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,39",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,29/01/2019,"3,97",
FORTALEZA,ETANOL,29/01/2019,"3,29",
FORTALEZA,DIESEL S10,29/01/2019,"3,47",
FORTALEZA,GASOLINA,30/01/2019,"4,17",
FORTALEZA,ETANOL,30/01/2019,"3,59",
FORTALEZA,DIESEL S10,30/01/2019,"3,79",
FORTALEZA,GASOLINA,30/01/2019,"4,19","3,8967"
FORTALEZA,ETANOL,30/01/2019,"3,49","3,0785"
FORTALEZA,DIESEL S10,30/01/2019,"3,67","3,2656"
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,79",
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,399",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,05","3,6789"
FORTALEZA,ETANOL,30/01/2019,"3,49","3,0567"
FORTALEZA,DIESEL S10,30/01/2019,"3,59","3,2565"
FORTALEZA,GASOLINA,30/01/2019,"4,16",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,59",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,45",
FORTALEZA,DIESEL S10,30/01/2019,"3,739",
FORTALEZA,GASOLINA,30/01/2019,"3,999","3,8197"
FORTALEZA,ETANOL,30/01/2019,"3,329",
FORTALEZA,DIESEL S10,30/01/2019,"3,529","3,2563"
FORTALEZA,GASOLINA,30/01/2019,"3,979",
FORTALEZA,ETANOL,30/01/2019,"3,299",
FORTALEZA,DIESEL S10,30/01/2019,"3,499",
FORTALEZA,GASOLINA,30/01/2019,"4,03",
FORTALEZA,ETANOL,30/01/2019,"3,47",
FORTALEZA,DIESEL S10,30/01/2019,"3,57",
FORTALEZA,GASOLINA,30/01/2019,"4,19",
FORTALEZA,ETANOL,30/01/2019,"3,39",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,15",
FORTALEZA,ETANOL,30/01/2019,"3,59",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,59",
FORTALEZA,GASOLINA,30/01/2019,"4,17",
FORTALEZA,DIESEL S10,30/01/2019,"3,81",
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,399",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,29",
FORTALEZA,ETANOL,30/01/2019,"3,39",
FORTALEZA,DIESEL S10,30/01/2019,"3,739",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,69",
FORTALEZA,DIESEL S10,30/01/2019,"3,89",
FORTALEZA,GASOLINA,30/01/2019,"4,17","3,7676"
FORTALEZA,ETANOL,30/01/2019,"3,59",
FORTALEZA,DIESEL S10,30/01/2019,"3,69","3,2678"
FORTALEZA,GASOLINA,30/01/2019,"4,079",
FORTALEZA,ETANOL,30/01/2019,"3,399",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,30/01/2019,"4,19","3,7784"
FORTALEZA,ETANOL,30/01/2019,"3,59","3,0376"
FORTALEZA,DIESEL S10,30/01/2019,"3,69","3,3267"
FORTALEZA,GASOLINA,30/01/2019,"4,17","3,7284"
FORTALEZA,ETANOL,30/01/2019,"3,39","3,1278"
FORTALEZA,DIESEL S10,30/01/2019,"3,739","3,2954"
FORTALEZA,GASOLINA,30/01/2019,"4,29","3,6718"
FORTALEZA,ETANOL,30/01/2019,"3,499",
FORTALEZA,DIESEL S10,30/01/2019,"3,599","3,3127"
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,39",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,749",
FORTALEZA,GASOLINA,30/01/2019,"4,19",
FORTALEZA,ETANOL,30/01/2019,"3,59",
FORTALEZA,DIESEL S10,30/01/2019,"3,679",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,69",
FORTALEZA,DIESEL S10,30/01/2019,"3,89",
FORTALEZA,GASOLINA,30/01/2019,"3,979",
FORTALEZA,ETANOL,30/01/2019,"3,299",
FORTALEZA,DIESEL S10,30/01/2019,"3,59",
FORTALEZA,GASOLINA,30/01/2019,"4,09",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,29/01/2019,"3,86","3,7628"
FORTALEZA,ETANOL,29/01/2019,"3,59",
FORTALEZA,DIESEL S10,29/01/2019,"3,59","3,2769"
FORTALEZA,GASOLINA,30/01/2019,"4,15","3,7682"
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,69","3,2457"
FORTALEZA,GASOLINA,30/01/2019,"4,299","3,7828"
FORTALEZA,ETANOL,30/01/2019,"3,499",
FORTALEZA,DIESEL S10,30/01/2019,"3,749","3,2655"
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,719",
FORTALEZA,GASOLINA,30/01/2019,"4,25",
FORTALEZA,ETANOL,30/01/2019,"3,49",
FORTALEZA,DIESEL S10,30/01/2019,"3,699",
FORTALEZA,GASOLINA,30/01/2019,"4,17",
FORTALEZA,ETANOL,30/01/2019,"3,59",
FORTALEZA,DIESEL S10,30/01/2019,"3,69",
FORTALEZA,GASOLINA,30/01/2019,"4,099",
FORTALEZA,ETANOL,30/01/2019,"3,499",
FORTALEZA,DIESEL S10,30/01/2019,"3,679",
FORTALEZA,GASOLINA,30/01/2019,"4,09","3,8167"
FORTALEZA,ETANOL,30/01/2019,"3,59","3,2155"
FORTALEZA,DIESEL S10,30/01/2019,"3,81","3,2168"
FORTALEZA,GASOLINA,06/02/2019,"3,99","3,8029"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,799","3,373"
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,79",
FORTALEZA,GNV,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,099","3,7698"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,799","3,2643"
FORTALEZA,GASOLINA,06/02/2019,"3,99",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7628"
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,1789"
FORTALEZA,GASOLINA,06/02/2019,"3,97",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,47",
FORTALEZA,DIESEL S10,06/02/2019,"3,77",
FORTALEZA,GASOLINA,06/02/2019,"4,199",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,299",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,097",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,579",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7458"
FORTALEZA,ETANOL,06/02/2019,"3,45","3,1767"
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2756"
FORTALEZA,GASOLINA,06/02/2019,"3,999",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,549",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,7548"
FORTALEZA,ETANOL,06/02/2019,"3,299","3,0376"
FORTALEZA,DIESEL S10,06/02/2019,"3,79","3,3086"
FORTALEZA,GASOLINA,06/02/2019,"4,098",
FORTALEZA,ETANOL,06/02/2019,"3,48",
FORTALEZA,DIESEL S10,06/02/2019,"3,789",
FORTALEZA,GNV,06/02/2019,"3,379",
FORTALEZA,GASOLINA,06/02/2019,"3,97",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,059",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"3,99","3,6879"
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2728"
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,69",
FORTALEZA,DIESEL S10,06/02/2019,"3,789",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"3,99",
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,6924"
FORTALEZA,ETANOL,06/02/2019,"3,259",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2276"
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,779",
FORTALEZA,GASOLINA,06/02/2019,"4,099",
FORTALEZA,ETANOL,06/02/2019,"3,599",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GNV,06/02/2019,"3,499",
FORTALEZA,GASOLINA,06/02/2019,"4,07","3,7729"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,2361"
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,27",
FORTALEZA,DIESEL S10,06/02/2019,"3,459",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,7869"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,2769"
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7654"
FORTALEZA,ETANOL,06/02/2019,"3,409",
FORTALEZA,DIESEL S10,06/02/2019,"3,75","3,2856"
FORTALEZA,GASOLINA,06/02/2019,"4,098",
FORTALEZA,ETANOL,06/02/2019,"3,489",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"4,079","3,8765"
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2278"
FORTALEZA,GASOLINA,06/02/2019,"3,999",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GNV,06/02/2019,"3,389",
FORTALEZA,GASOLINA,06/02/2019,"4,079",
FORTALEZA,ETANOL,06/02/2019,"3,459",
FORTALEZA,DIESEL S10,06/02/2019,"3,729",
FORTALEZA,GASOLINA,06/02/2019,"4,099",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,049","3,7269"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,699","3,2628"
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GNV,06/02/2019,"3,49",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,299",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"3,999",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,17","3,8676"
FORTALEZA,ETANOL,06/02/2019,"3,49","3,1567"
FORTALEZA,DIESEL S10,06/02/2019,"3,599","3,2167"
FORTALEZA,GASOLINA,06/02/2019,"4,07","3,7728"
FORTALEZA,ETANOL,06/02/2019,"3,49","3,1267"
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2379"
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7767"
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2476"
FORTALEZA,GASOLINA,06/02/2019,"4,17","3,7984"
FORTALEZA,ETANOL,06/02/2019,"3,399","3,1654"
FORTALEZA,DIESEL S10,06/02/2019,"3,77","3,3062"
FORTALEZA,GASOLINA,06/02/2019,"4,059",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,72",
FORTALEZA,GNV,06/02/2019,"3,39",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,75",
FORTALEZA,GASOLINA,06/02/2019,"4,079",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GNV,06/02/2019,"3,49",
FORTALEZA,GASOLINA,06/02/2019,"4,098",
FORTALEZA,ETANOL,06/02/2019,"3,69",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,079","3,7841"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,2789"
FORTALEZA,GASOLINA,06/02/2019,"4,19","3,6875"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,79","3,2383"
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7762"
FORTALEZA,ETANOL,06/02/2019,"3,45","3,0286"
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,2789"
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GASOLINA,06/02/2019,"4,089","3,7724"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,729","3,1894"
FORTALEZA,GASOLINA,06/02/2019,"4,199",
FORTALEZA,ETANOL,06/02/2019,"3,599",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GNV,06/02/2019,"3,399",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,7749"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,599","3,2428"
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,47",
FORTALEZA,DIESEL S10,06/02/2019,"3,72",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,8965"
FORTALEZA,ETANOL,06/02/2019,"3,51","3,126"
FORTALEZA,DIESEL S10,06/02/2019,"3,72","3,2569"
FORTALEZA,GNV,06/02/2019,"3,35","2,717"
FORTALEZA,GASOLINA,06/02/2019,"4,079","3,7528"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,579","3,2468"
FORTALEZA,GASOLINA,06/02/2019,"4,199","3,972"
FORTALEZA,ETANOL,06/02/2019,"3,629",
FORTALEZA,DIESEL S10,06/02/2019,"3,799","3,2651"
FORTALEZA,GASOLINA,06/02/2019,"4,079",
FORTALEZA,ETANOL,06/02/2019,"3,479",
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,379",
FORTALEZA,DIESEL S10,06/02/2019,"3,579",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,7769"
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,74","3,2656"
FORTALEZA,GASOLINA,06/02/2019,"4,25",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7745"
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,599","3,3172"
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,7654"
FORTALEZA,ETANOL,06/02/2019,"3,35",
FORTALEZA,DIESEL S10,06/02/2019,"3,72","3,2977"
FORTALEZA,GASOLINA,06/02/2019,"4,17",
FORTALEZA,ETANOL,06/02/2019,"3,579",
FORTALEZA,DIESEL S10,06/02/2019,"3,79",
FORTALEZA,GNV,06/02/2019,"3,379",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7741"
FORTALEZA,ETANOL,06/02/2019,"3,299",
FORTALEZA,DIESEL S10,06/02/2019,"3,75","3,2799"
FORTALEZA,GASOLINA,06/02/2019,"4,099",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,649",
FORTALEZA,GNV,06/02/2019,"3,49",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,79",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,79",
FORTALEZA,GASOLINA,06/02/2019,"4,079",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,749",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,8124"
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,2536"
FORTALEZA,GASOLINA,06/02/2019,"4,039",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,729",
FORTALEZA,GASOLINA,05/02/2019,"3,97",
FORTALEZA,ETANOL,05/02/2019,"3,29",
FORTALEZA,DIESEL S10,05/02/2019,"3,47",
FORTALEZA,GASOLINA,06/02/2019,"4,199",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"4,05","3,7689"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,3168"
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GNV,06/02/2019,"3,49",
FORTALEZA,GASOLINA,06/02/2019,"4,299",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,059","3,7816"
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,69","3,3016"
FORTALEZA,GASOLINA,06/02/2019,"3,99",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"4,07",
FORTALEZA,ETANOL,06/02/2019,"3,47",
FORTALEZA,DIESEL S10,06/02/2019,"3,77",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,49",
FORTALEZA,GASOLINA,06/02/2019,"4,07","3,7269"
FORTALEZA,ETANOL,06/02/2019,"3,279",
FORTALEZA,DIESEL S10,06/02/2019,"3,59","3,2429"
FORTALEZA,GASOLINA,06/02/2019,"3,99","3,7816"
FORTALEZA,ETANOL,06/02/2019,"3,49","3,1287"
FORTALEZA,DIESEL S10,06/02/2019,"3,699","3,2352"
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,45",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,06/02/2019,"4,099",
FORTALEZA,ETANOL,06/02/2019,"3,499",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,09","3,6879"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,699","3,1876"
FORTALEZA,GASOLINA,06/02/2019,"3,99",
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,799",
FORTALEZA,GASOLINA,06/02/2019,"4,098",
FORTALEZA,ETANOL,06/02/2019,"3,698",
FORTALEZA,DIESEL S10,06/02/2019,"3,888",
FORTALEZA,GASOLINA,06/02/2019,"4,09",
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,69",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,699",
FORTALEZA,GASOLINA,06/02/2019,"4,49",
FORTALEZA,ETANOL,06/02/2019,"3,59",
FORTALEZA,DIESEL S10,06/02/2019,"3,89",
FORTALEZA,GASOLINA,06/02/2019,"3,959",
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,499",
FORTALEZA,GASOLINA,06/02/2019,"4,079","3,8169"
FORTALEZA,ETANOL,06/02/2019,"3,49",
FORTALEZA,DIESEL S10,06/02/2019,"3,799","3,3263"
FORTALEZA,GASOLINA,05/02/2019,"3,86","3,7628"
FORTALEZA,ETANOL,05/02/2019,"3,59",
FORTALEZA,DIESEL S10,05/02/2019,"3,59","3,2769"
FORTALEZA,GASOLINA,06/02/2019,"3,99",
FORTALEZA,ETANOL,06/02/2019,"3,399",
FORTALEZA,DIESEL S10,06/02/2019,"3,59",
FORTALEZA,GASOLINA,06/02/2019,"4,05",
FORTALEZA,ETANOL,06/02/2019,"3,39",
FORTALEZA,DIESEL S10,06/02/2019,"3,67",
FORTALEZA,GASOLINA,06/02/2019,"3,89",
FORTALEZA,ETANOL,06/02/2019,"3,299",
FORTALEZA,DIESEL S10,06/02/2019,"3,599",
FORTALEZA,GASOLINA,12/02/2019,"4,09",
FORTALEZA,ETANOL,12/02/2019,"3,399",
FORTALEZA,DIESEL S10,12/02/2019,"3,699",
FORTALEZA,GASOLINA,12/02/2019,"4,099",
FORTALEZA,ETANOL,12/02/2019,"3,49",
FORTALEZA,DIESEL S10,12/02/2019,"3,699",
FORTALEZA,GASOLINA,12/02/2019,"4,399",
FORTALEZA,ETANOL,12/02/2019,"3,399",
FORTALEZA,DIESEL S10,12/02/2019,"3,599",
FORTALEZA,GASOLINA,12/02/2019,"4,099",
