Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
JOAO PESSOA,GASOLINA,03/01/2019,"4,089",
JOAO PESSOA,ETANOL,03/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,499",
JOAO PESSOA,GASOLINA,03/01/2019,"4,089",
JOAO PESSOA,ETANOL,03/01/2019,"2,859",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,49",
JOAO PESSOA,GASOLINA,03/01/2019,"4,099","3,7894"
JOAO PESSOA,ETANOL,03/01/2019,"2,899","2,5921"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,609","3,1404"
JOAO PESSOA,GASOLINA,03/01/2019,"4,099",
JOAO PESSOA,ETANOL,03/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,599",
JOAO PESSOA,GASOLINA,03/01/2019,"4,09",
JOAO PESSOA,ETANOL,03/01/2019,"2,89",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,699",
JOAO PESSOA,GASOLINA,03/01/2019,"4,399",
JOAO PESSOA,ETANOL,03/01/2019,"3,159",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,589",
JOAO PESSOA,GNV,03/01/2019,"3,729",
JOAO PESSOA,GASOLINA,03/01/2019,"4,099",
JOAO PESSOA,ETANOL,03/01/2019,"3,059",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,579",
JOAO PESSOA,GASOLINA,03/01/2019,"4,089","3,797"
JOAO PESSOA,ETANOL,03/01/2019,"2,859","2,6534"
JOAO PESSOA,DIESEL,03/01/2019,"3,359","3,07"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,39","3,1295"
JOAO PESSOA,GASOLINA,03/01/2019,"4,444",
JOAO PESSOA,ETANOL,03/01/2019,"2,89",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,699",
JOAO PESSOA,GASOLINA,03/01/2019,"4,18",
JOAO PESSOA,ETANOL,03/01/2019,"3,09",
JOAO PESSOA,GASOLINA,03/01/2019,"4,09","3,7291"
JOAO PESSOA,ETANOL,03/01/2019,"2,99","2,5922"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,65","3,03"
JOAO PESSOA,GASOLINA,03/01/2019,"4,059",
JOAO PESSOA,ETANOL,03/01/2019,"2,859",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,599",
JOAO PESSOA,GNV,03/01/2019,"3,74",
JOAO PESSOA,GASOLINA,03/01/2019,"4,089","3,792"
JOAO PESSOA,ETANOL,03/01/2019,"2,859","2,6967"
JOAO PESSOA,DIESEL,03/01/2019,"3,48",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,49","3,135"
JOAO PESSOA,GASOLINA,03/01/2019,"4,399",
JOAO PESSOA,ETANOL,03/01/2019,"3,099",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,749",
JOAO PESSOA,GASOLINA,03/01/2019,"4,489","3,9026"
JOAO PESSOA,ETANOL,03/01/2019,"3,199","2,8841"
JOAO PESSOA,DIESEL,03/01/2019,"3,649","3,1488"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,699","3,3329"
JOAO PESSOA,GASOLINA,03/01/2019,"4,389","3,7873"
JOAO PESSOA,ETANOL,03/01/2019,"3,19","2,7337"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,599","3,1729"
JOAO PESSOA,GNV,03/01/2019,"3,719","3,0717"
JOAO PESSOA,GASOLINA,03/01/2019,"4,399",
JOAO PESSOA,ETANOL,03/01/2019,"2,999",
JOAO PESSOA,DIESEL,03/01/2019,"3,599",
JOAO PESSOA,GASOLINA,03/01/2019,"4,299",
JOAO PESSOA,ETANOL,03/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,599",
JOAO PESSOA,GASOLINA,03/01/2019,"4,09","3,9542"
JOAO PESSOA,ETANOL,03/01/2019,"2,859","2,7359"
JOAO PESSOA,DIESEL,03/01/2019,"3,48","3,0394"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,49","3,0446"
JOAO PESSOA,GASOLINA,03/01/2019,"4,09","4,0253"
JOAO PESSOA,ETANOL,03/01/2019,"2,899","2,7575"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,699","3,3172"
JOAO PESSOA,GASOLINA,03/01/2019,"4,099",
JOAO PESSOA,ETANOL,03/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,799",
JOAO PESSOA,GASOLINA,03/01/2019,"4,09",
JOAO PESSOA,ETANOL,03/01/2019,"2,89",
JOAO PESSOA,DIESEL,03/01/2019,"3,48",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,49",
JOAO PESSOA,GASOLINA,03/01/2019,"4,09","3,847"
JOAO PESSOA,ETANOL,03/01/2019,"2,859","2,7025"
JOAO PESSOA,DIESEL,03/01/2019,"3,48","3,1061"
JOAO PESSOA,DIESEL S10,03/01/2019,"3,49","3,1695"
JOAO PESSOA,GASOLINA,03/01/2019,"4,079",
JOAO PESSOA,ETANOL,03/01/2019,"2,999",
JOAO PESSOA,DIESEL S10,03/01/2019,"3,599",
JOAO PESSOA,GASOLINA,09/01/2019,"4,15",
JOAO PESSOA,ETANOL,09/01/2019,"2,99",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,49",
JOAO PESSOA,GASOLINA,09/01/2019,"4,089",
JOAO PESSOA,ETANOL,09/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,499",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059","3,7447"
JOAO PESSOA,ETANOL,09/01/2019,"2,839","2,7866"
JOAO PESSOA,DIESEL,09/01/2019,"3,579","3,217"
JOAO PESSOA,GASOLINA,09/01/2019,"4,059","3,8342"
JOAO PESSOA,ETANOL,09/01/2019,"2,859","2,6883"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,599","3,2542"
JOAO PESSOA,GASOLINA,09/01/2019,"4,058","3,706"
JOAO PESSOA,ETANOL,09/01/2019,"2,848","2,6701"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,599","3,2696"
JOAO PESSOA,GASOLINA,09/01/2019,"4,089","3,797"
JOAO PESSOA,ETANOL,09/01/2019,"2,859","2,6534"
JOAO PESSOA,DIESEL,09/01/2019,"3,359","3,07"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,39","3,1295"
JOAO PESSOA,GASOLINA,09/01/2019,"4,059",
JOAO PESSOA,ETANOL,09/01/2019,"2,849","2,5537"
JOAO PESSOA,DIESEL,09/01/2019,"3,399","2,9469"
JOAO PESSOA,GASOLINA,09/01/2019,"4,029",
JOAO PESSOA,ETANOL,09/01/2019,"2,829",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,939",
JOAO PESSOA,GASOLINA,09/01/2019,"4,05",
JOAO PESSOA,ETANOL,09/01/2019,"2,989",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,699",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059",
JOAO PESSOA,ETANOL,09/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,499",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059","3,7412"
JOAO PESSOA,ETANOL,09/01/2019,"2,849","2,6549"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,599","3,3003"
JOAO PESSOA,GASOLINA,09/01/2019,"4,058",
JOAO PESSOA,ETANOL,09/01/2019,"2,848",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,599",
JOAO PESSOA,GASOLINA,09/01/2019,"4,019",
JOAO PESSOA,ETANOL,09/01/2019,"2,832",
JOAO PESSOA,DIESEL,09/01/2019,"3,333",
JOAO PESSOA,GASOLINA,09/01/2019,"4,089","3,792"
JOAO PESSOA,ETANOL,09/01/2019,"2,859","2,6967"
JOAO PESSOA,DIESEL,09/01/2019,"3,48",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,49","3,135"
JOAO PESSOA,GASOLINA,09/01/2019,"4,058","3,6783"
JOAO PESSOA,ETANOL,09/01/2019,"3,079","2,7324"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,699",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059","3,715"
JOAO PESSOA,ETANOL,09/01/2019,"2,84","2,585"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,4","3,0566"
JOAO PESSOA,GASOLINA,09/01/2019,"4,029",
JOAO PESSOA,ETANOL,09/01/2019,"2,899",
JOAO PESSOA,DIESEL,09/01/2019,"3,399",
JOAO PESSOA,GASOLINA,09/01/2019,"4,04","3,8276"
JOAO PESSOA,ETANOL,09/01/2019,"2,839","2,7182"
JOAO PESSOA,DIESEL S10,09/01/2019,"3,399","3,3325"
JOAO PESSOA,GASOLINA,09/01/2019,"4,05",
JOAO PESSOA,ETANOL,09/01/2019,"2,859",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,45",
JOAO PESSOA,GASOLINA,09/01/2019,"4,099",
JOAO PESSOA,ETANOL,09/01/2019,"3,059",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,49",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059",
JOAO PESSOA,ETANOL,09/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,599",
JOAO PESSOA,GASOLINA,09/01/2019,"4,04",
JOAO PESSOA,ETANOL,09/01/2019,"2,81",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,45",
JOAO PESSOA,GASOLINA,09/01/2019,"4,059","3,7412"
JOAO PESSOA,ETANOL,09/01/2019,"2,849","2,6401"
JOAO PESSOA,GASOLINA,09/01/2019,"4,099",
JOAO PESSOA,ETANOL,09/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,09/01/2019,"3,799",
JOAO PESSOA,GASOLINA,17/01/2019,"4,15",
JOAO PESSOA,ETANOL,17/01/2019,"2,99",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,49",
JOAO PESSOA,GASOLINA,17/01/2019,"3,979","3,7765"
JOAO PESSOA,ETANOL,17/01/2019,"2,819","2,8464"
JOAO PESSOA,DIESEL,17/01/2019,"3,579","3,217"
JOAO PESSOA,GASOLINA,16/01/2019,"4,059","3,8342"
JOAO PESSOA,ETANOL,16/01/2019,"2,859","2,6883"
JOAO PESSOA,DIESEL S10,16/01/2019,"3,599","3,2842"
JOAO PESSOA,GASOLINA,17/01/2019,"3,999","3,7728"
JOAO PESSOA,ETANOL,17/01/2019,"2,799","2,6922"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,499","3,1442"
JOAO PESSOA,GASOLINA,17/01/2019,"3,999","3,7048"
JOAO PESSOA,ETANOL,17/01/2019,"2,799","2,7206"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,599","3,1829"
JOAO PESSOA,GASOLINA,17/01/2019,"3,999",
JOAO PESSOA,ETANOL,17/01/2019,"2,999",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,349",
JOAO PESSOA,GASOLINA,17/01/2019,"4,059",
JOAO PESSOA,ETANOL,17/01/2019,"3,049",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,439",
JOAO PESSOA,GNV,17/01/2019,"3,72",
JOAO PESSOA,GASOLINA,17/01/2019,"3,989","3,619"
JOAO PESSOA,ETANOL,17/01/2019,"2,799","2,5679"
JOAO PESSOA,DIESEL,17/01/2019,"3,299","2,9652"
JOAO PESSOA,GASOLINA,17/01/2019,"4,029",
JOAO PESSOA,ETANOL,17/01/2019,"2,829",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,939",
JOAO PESSOA,GASOLINA,17/01/2019,"3,999",
JOAO PESSOA,ETANOL,17/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,599",
JOAO PESSOA,GASOLINA,16/01/2019,"4,059",
JOAO PESSOA,ETANOL,16/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,16/01/2019,"3,499",
JOAO PESSOA,GASOLINA,17/01/2019,"3,999","3,6359"
JOAO PESSOA,ETANOL,17/01/2019,"2,899","2,6681"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,599","3,1036"
JOAO PESSOA,GASOLINA,16/01/2019,"3,999","3,7049"
JOAO PESSOA,ETANOL,16/01/2019,"2,799","2,7205"
JOAO PESSOA,DIESEL S10,16/01/2019,"3,599","3,3005"
JOAO PESSOA,GASOLINA,17/01/2019,"3,998",
JOAO PESSOA,ETANOL,17/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,599",
JOAO PESSOA,GASOLINA,17/01/2019,"4,019",
JOAO PESSOA,ETANOL,17/01/2019,"2,832",
JOAO PESSOA,DIESEL,17/01/2019,"3,333",
JOAO PESSOA,GASOLINA,17/01/2019,"3,999",
JOAO PESSOA,ETANOL,17/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,399",
JOAO PESSOA,GNV,17/01/2019,"3,74",
JOAO PESSOA,GASOLINA,17/01/2019,"4,058","3,6783"
JOAO PESSOA,ETANOL,17/01/2019,"3,079","2,7324"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,699",
JOAO PESSOA,GASOLINA,17/01/2019,"4,059","3,715"
JOAO PESSOA,ETANOL,17/01/2019,"2,84","2,585"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,4","3,0566"
JOAO PESSOA,GASOLINA,17/01/2019,"4,029",
JOAO PESSOA,ETANOL,17/01/2019,"2,899",
JOAO PESSOA,DIESEL,17/01/2019,"3,399",
JOAO PESSOA,GASOLINA,17/01/2019,"4,04","3,8276"
JOAO PESSOA,ETANOL,17/01/2019,"2,839","2,7182"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,399","3,3325"
JOAO PESSOA,GASOLINA,17/01/2019,"4,099",
JOAO PESSOA,ETANOL,17/01/2019,"3,059",
JOAO PESSOA,DIESEL S10,17/01/2019,"3,49",
JOAO PESSOA,GASOLINA,16/01/2019,"4,059",
JOAO PESSOA,ETANOL,16/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,16/01/2019,"3,599",
JOAO PESSOA,GASOLINA,17/01/2019,"3,999","3,8414"
JOAO PESSOA,ETANOL,17/01/2019,"2,799","2,7182"
JOAO PESSOA,DIESEL S10,17/01/2019,"3,699","3,3325"
JOAO PESSOA,GASOLINA,17/01/2019,"3,999","3,7099"
JOAO PESSOA,ETANOL,17/01/2019,"2,799","2,7205"
JOAO PESSOA,GASOLINA,23/01/2019,"3,89",
JOAO PESSOA,ETANOL,23/01/2019,"2,85",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,48",
JOAO PESSOA,GASOLINA,23/01/2019,"3,899",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,499",
JOAO PESSOA,GASOLINA,23/01/2019,"3,979","3,7765"
JOAO PESSOA,ETANOL,23/01/2019,"2,819","2,8463"
JOAO PESSOA,DIESEL,23/01/2019,"3,579","3,217"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999","3,7048"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,7205"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599","3,1829"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999",
JOAO PESSOA,ETANOL,23/01/2019,"2,999",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,399",
JOAO PESSOA,GASOLINA,23/01/2019,"4,059",
JOAO PESSOA,ETANOL,23/01/2019,"3,049",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,439",
JOAO PESSOA,GNV,23/01/2019,"3,72",
JOAO PESSOA,GASOLINA,23/01/2019,"3,899","3,7015"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,6501"
JOAO PESSOA,DIESEL,23/01/2019,"3,359","3,1736"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,399","3,2025"
JOAO PESSOA,GASOLINA,23/01/2019,"3,989","3,6119"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,5679"
JOAO PESSOA,DIESEL,23/01/2019,"3,299","2,9652"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599",
JOAO PESSOA,GASOLINA,23/01/2019,"3,899",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,DIESEL,23/01/2019,"3,669",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,699",
JOAO PESSOA,GASOLINA,23/01/2019,"3,999","3,6359"
JOAO PESSOA,ETANOL,23/01/2019,"2,899","2,4947"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599","3,1096"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999","3,7049"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,5649"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599","3,3003"
JOAO PESSOA,GASOLINA,23/01/2019,"3,998",
JOAO PESSOA,ETANOL,23/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599",
JOAO PESSOA,GASOLINA,23/01/2019,"3,999",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,399",
JOAO PESSOA,GNV,23/01/2019,"3,74",
JOAO PESSOA,GASOLINA,23/01/2019,"3,899","3,649"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,6831"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,49","3,153"
JOAO PESSOA,GASOLINA,23/01/2019,"3,899",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,GASOLINA,23/01/2019,"3,989","3,7132"
JOAO PESSOA,ETANOL,23/01/2019,"3,199","2,8389"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,599","3,259"
JOAO PESSOA,GNV,23/01/2019,"3,719","3,0667"
JOAO PESSOA,GASOLINA,23/01/2019,"3,89","3,7443"
JOAO PESSOA,ETANOL,23/01/2019,"2,79","2,6473"
JOAO PESSOA,DIESEL,23/01/2019,"3,38","3,1083"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,39","3,132"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999","3,8414"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,7182"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,699","3,3325"
JOAO PESSOA,GASOLINA,23/01/2019,"3,999","3,7049"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,5649"
JOAO PESSOA,GASOLINA,23/01/2019,"3,89",
JOAO PESSOA,ETANOL,23/01/2019,"2,799",
JOAO PESSOA,DIESEL,23/01/2019,"3,38",
JOAO PESSOA,DIESEL S10,23/01/2019,"3,39",
JOAO PESSOA,GASOLINA,23/01/2019,"3,899","3,6045"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,6067"
JOAO PESSOA,DIESEL,23/01/2019,"3,29","2,9352"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,399","3,0435"
JOAO PESSOA,GNV,23/01/2019,"3,72",
JOAO PESSOA,GASOLINA,23/01/2019,"3,89","3,7193"
JOAO PESSOA,ETANOL,23/01/2019,"2,79","2,668"
JOAO PESSOA,DIESEL,23/01/2019,"3,48","3,099"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,49","3,1391"
JOAO PESSOA,GASOLINA,23/01/2019,"3,899","3,6864"
JOAO PESSOA,ETANOL,23/01/2019,"2,799","2,6501"
JOAO PESSOA,DIESEL S10,23/01/2019,"3,399","3,2022"
JOAO PESSOA,GASOLINA,29/01/2019,"3,87",
JOAO PESSOA,ETANOL,29/01/2019,"2,85",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,48",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,499",
JOAO PESSOA,GASOLINA,29/01/2019,"3,879","3,8317"
JOAO PESSOA,ETANOL,29/01/2019,"2,779","2,7775"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,599","3,4296"
JOAO PESSOA,GASOLINA,29/01/2019,"3,899","3,7373"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6247"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,599","3,365"
JOAO PESSOA,GASOLINA,29/01/2019,"3,999","3,6298"
JOAO PESSOA,ETANOL,29/01/2019,"2,999","2,6922"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,499","3,1442"
JOAO PESSOA,GASOLINA,29/01/2019,"3,879","3,7188"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6738"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,499","3,2246"
JOAO PESSOA,GASOLINA,29/01/2019,"3,899","3,7015"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6501"
JOAO PESSOA,DIESEL,29/01/2019,"3,359","3,1738"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,399","3,2025"
JOAO PESSOA,GASOLINA,29/01/2019,"3,879","3,62"
JOAO PESSOA,ETANOL,29/01/2019,"2,779","2,5829"
JOAO PESSOA,DIESEL,29/01/2019,"3,299",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,699",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL,29/01/2019,"3,669",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,699",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,899",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,459",
JOAO PESSOA,GASOLINA,29/01/2019,"3,879","3,7183"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,7204"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,499",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,599",
JOAO PESSOA,GASOLINA,29/01/2019,"3,999",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,399",
JOAO PESSOA,GNV,29/01/2019,"3,74",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899","3,649"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6831"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,49","3,153"
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,GASOLINA,29/01/2019,"3,989","3,7132"
JOAO PESSOA,ETANOL,29/01/2019,"3,199","2,8389"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,599","3,259"
JOAO PESSOA,GNV,29/01/2019,"3,719","3,0667"
JOAO PESSOA,GASOLINA,29/01/2019,"3,899",
JOAO PESSOA,ETANOL,29/01/2019,"2,98",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,299",
JOAO PESSOA,GASOLINA,29/01/2019,"3,87",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,299",
JOAO PESSOA,GASOLINA,29/01/2019,"3,89","3,7443"
JOAO PESSOA,ETANOL,29/01/2019,"2,79","2,6973"
JOAO PESSOA,DIESEL,29/01/2019,"3,38","3,1083"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,39","3,132"
JOAO PESSOA,GASOLINA,29/01/2019,"3,879","3,81"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6738"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,499","3,2025"
JOAO PESSOA,GASOLINA,29/01/2019,"3,89",
JOAO PESSOA,ETANOL,29/01/2019,"2,799",
JOAO PESSOA,DIESEL,29/01/2019,"3,38",
JOAO PESSOA,DIESEL S10,29/01/2019,"3,39",
JOAO PESSOA,GASOLINA,29/01/2019,"3,899","3,5045"
JOAO PESSOA,ETANOL,29/01/2019,"2,799","2,6067"
JOAO PESSOA,DIESEL,29/01/2019,"3,29","2,9352"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,399","3,0435"
JOAO PESSOA,GNV,29/01/2019,"3,72",
JOAO PESSOA,GASOLINA,29/01/2019,"3,89","3,7193"
JOAO PESSOA,ETANOL,29/01/2019,"2,79","2,6981"
JOAO PESSOA,DIESEL,29/01/2019,"3,48","3,099"
JOAO PESSOA,DIESEL S10,29/01/2019,"3,49","3,1391"
JOAO PESSOA,GASOLINA,06/02/2019,"3,899",
JOAO PESSOA,ETANOL,06/02/2019,"2,799",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,499",
JOAO PESSOA,GASOLINA,06/02/2019,"3,879","3,8317"
JOAO PESSOA,ETANOL,06/02/2019,"2,779","2,7775"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,59","3,4296"
JOAO PESSOA,GASOLINA,06/02/2019,"3,899","3,7379"
JOAO PESSOA,ETANOL,06/02/2019,"2,799","2,6247"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,599","3,365"
JOAO PESSOA,GASOLINA,06/02/2019,"4,04",
JOAO PESSOA,ETANOL,06/02/2019,"2,84",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,69",
JOAO PESSOA,GASOLINA,06/02/2019,"3,999","3,6298"
JOAO PESSOA,ETANOL,06/02/2019,"2,999","2,6922"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,499","3,1442"
JOAO PESSOA,GASOLINA,06/02/2019,"3,879","3,7188"
JOAO PESSOA,ETANOL,06/02/2019,"2,79","2,6738"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,499","3,2246"
JOAO PESSOA,GASOLINA,06/02/2019,"3,899","3,7015"
JOAO PESSOA,ETANOL,06/02/2019,"2,799","2,6501"
JOAO PESSOA,DIESEL,06/02/2019,"3,359","3,1738"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,399","3,2025"
JOAO PESSOA,GASOLINA,06/02/2019,"3,879","3,62"
JOAO PESSOA,ETANOL,06/02/2019,"2,779","2,5829"
JOAO PESSOA,DIESEL,06/02/2019,"3,299",
JOAO PESSOA,GASOLINA,06/02/2019,"3,899",
JOAO PESSOA,ETANOL,06/02/2019,"2,899",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,699",
JOAO PESSOA,GASOLINA,06/02/2019,"3,899",
JOAO PESSOA,ETANOL,06/02/2019,"2,799",
JOAO PESSOA,DIESEL,06/02/2019,"3,669",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,699",
JOAO PESSOA,GASOLINA,06/02/2019,"3,899",
JOAO PESSOA,ETANOL,06/02/2019,"2,899",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,459",
JOAO PESSOA,GASOLINA,06/02/2019,"3,879",
JOAO PESSOA,ETANOL,06/02/2019,"2,84",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,999",
JOAO PESSOA,GASOLINA,06/02/2019,"3,879","3,7189"
JOAO PESSOA,ETANOL,06/02/2019,"2,799","2,7204"
JOAO PESSOA,DIESEL S10,06/02/2019,"3,499",
JOAO PESSOA,GASOLINA,06/02/2019,"3,899",
JOAO PESSOA,ETANOL,06/02/2019,"2,799",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,599",
JOAO PESSOA,GASOLINA,06/02/2019,"3,999",
JOAO PESSOA,ETANOL,06/02/2019,"2,799",
JOAO PESSOA,DIESEL S10,06/02/2019,"3,399",
JOAO PESSOA,GNV,06/02/2019,"3,74",
JOAO PESSOA,GASOLINA,06/02/2019,"3,899","3,6434"
