Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,GNV,02/01/2019,"2,96",
SALVADOR,GASOLINA,02/01/2019,"4,44","3,713"
SALVADOR,ETANOL,02/01/2019,"3,44","2,743"
SALVADOR,DIESEL S10,02/01/2019,"3,29","2,953"
SALVADOR,GASOLINA,02/01/2019,"4,488","3,7935"
SALVADOR,ETANOL,02/01/2019,"3,487","2,8313"
SALVADOR,DIESEL S10,02/01/2019,"3,28","3,0971"
SALVADOR,GASOLINA,02/01/2019,"4,469","3,69"
SALVADOR,ETANOL,02/01/2019,"3,459","2,62"
SALVADOR,DIESEL,02/01/2019,"3,489","2,92"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7323"
SALVADOR,ETANOL,02/01/2019,"3,36","2,6126"
SALVADOR,DIESEL S10,02/01/2019,"3,29","2,957"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL,02/01/2019,"3,69",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,509",
SALVADOR,GNV,02/01/2019,"2,99",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,5",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,43",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,59",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,799",
SALVADOR,GNV,02/01/2019,"2,999",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,767"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,789"
SALVADOR,ETANOL,02/01/2019,"3,46","2,669"
SALVADOR,DIESEL S10,02/01/2019,"3,29","3,018"
SALVADOR,GASOLINA,02/01/2019,"4,459","3,7924"
SALVADOR,ETANOL,02/01/2019,"3,459","2,834"
SALVADOR,DIESEL S10,02/01/2019,"3,778","3,047"
SALVADOR,GNV,02/01/2019,"3,1","1,7405"
SALVADOR,GASOLINA,02/01/2019,"4,48","3,8494"
SALVADOR,ETANOL,02/01/2019,"3,48","2,8695"
SALVADOR,DIESEL S10,02/01/2019,"3,59","3,1283"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,8132"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7761"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,9387"
SALVADOR,ETANOL,02/01/2019,"3,45","2,9015"
SALVADOR,DIESEL S10,02/01/2019,"3,45","3,3119"
SALVADOR,GNV,02/01/2019,"2,999",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,72"
SALVADOR,ETANOL,02/01/2019,"3,46","2,62"
SALVADOR,DIESEL,02/01/2019,"3,69","2,92"
SALVADOR,DIESEL S10,02/01/2019,"3,79","2,97"
SALVADOR,GASOLINA,02/01/2019,"4,599",
SALVADOR,ETANOL,02/01/2019,"3,499",
SALVADOR,DIESEL,02/01/2019,"3,259",
SALVADOR,DIESEL S10,02/01/2019,"3,369",
SALVADOR,GASOLINA,02/01/2019,"4,499",
SALVADOR,ETANOL,02/01/2019,"3,499",
SALVADOR,DIESEL,02/01/2019,"3,259",
SALVADOR,DIESEL S10,02/01/2019,"3,369",
SALVADOR,GNV,02/01/2019,"2,99",
SALVADOR,GASOLINA,02/01/2019,"4,446","3,797"
SALVADOR,ETANOL,02/01/2019,"3,46","2,763"
SALVADOR,DIESEL S10,02/01/2019,"3,36","2,94"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,49",
SALVADOR,GASOLINA,02/01/2019,"4,489","3,84"
SALVADOR,ETANOL,02/01/2019,"3,489","2,8"
SALVADOR,DIESEL,02/01/2019,"3,319","2,97"
SALVADOR,GASOLINA,02/01/2019,"4,45",
SALVADOR,ETANOL,02/01/2019,"3,45",
SALVADOR,DIESEL S10,02/01/2019,"3,29",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7881"
SALVADOR,ETANOL,02/01/2019,"3,22","2,828"
SALVADOR,DIESEL S10,02/01/2019,"3,765","3,131"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,49","2,7631"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,814"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7"
SALVADOR,DIESEL,02/01/2019,"3,36","2,986"
SALVADOR,GASOLINA,02/01/2019,"4,493","3,8282"
SALVADOR,ETANOL,02/01/2019,"3,493","2,7968"
SALVADOR,DIESEL,02/01/2019,"3,353","3,0087"
SALVADOR,DIESEL S10,02/01/2019,"3,363","3,0061"
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,DIESEL S10,02/01/2019,"3,29",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7797"
SALVADOR,ETANOL,02/01/2019,"3,46","2,58"
SALVADOR,DIESEL S10,02/01/2019,"3,39","2,983"
SALVADOR,GASOLINA,02/01/2019,"4,45","3,683"
SALVADOR,ETANOL,02/01/2019,"3,45","2,6721"
SALVADOR,DIESEL S10,02/01/2019,"3,29","2,9168"
SALVADOR,GASOLINA,02/01/2019,"4,44","3,68"
SALVADOR,ETANOL,02/01/2019,"3,44","2,6721"
SALVADOR,GASOLINA,02/01/2019,"4,48","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,48","2,7631"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,76"
SALVADOR,ETANOL,02/01/2019,"3,46","2,63"
SALVADOR,DIESEL S10,02/01/2019,"3,276","2,93"
SALVADOR,GASOLINA,02/01/2019,"4,429","3,804"
SALVADOR,ETANOL,02/01/2019,"3,499","2,694"
SALVADOR,DIESEL,02/01/2019,"3,419","2,948"
SALVADOR,DIESEL S10,02/01/2019,"3,519",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,68"
SALVADOR,ETANOL,02/01/2019,"3,46","2,71"
SALVADOR,GASOLINA,02/01/2019,"4,43","3,65"
SALVADOR,ETANOL,02/01/2019,"3,43","2,7048"
SALVADOR,DIESEL S10,02/01/2019,"3,19","2,9168"
SALVADOR,GNV,02/01/2019,"2,96",
SALVADOR,GASOLINA,02/01/2019,"4,47","3,9586"
SALVADOR,ETANOL,02/01/2019,"3,47","2,9668"
SALVADOR,DIESEL,02/01/2019,"3,48",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,82"
SALVADOR,ETANOL,02/01/2019,"3,49","2,87"
SALVADOR,DIESEL S10,02/01/2019,"3,49","3,12"
SALVADOR,GASOLINA,02/01/2019,"4,45","3,65"
SALVADOR,ETANOL,02/01/2019,"3,45","2,57"
SALVADOR,DIESEL,02/01/2019,"3,226","2,89"
SALVADOR,GNV,02/01/2019,"2,94","1,9063"
SALVADOR,GASOLINA,02/01/2019,"4,47","3,93"
SALVADOR,ETANOL,02/01/2019,"3,39",
SALVADOR,DIESEL S10,02/01/2019,"3,46","3,31"
SALVADOR,GASOLINA,02/01/2019,"4,45","3,8"
SALVADOR,ETANOL,02/01/2019,"3,45","2,76"
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,DIESEL S10,02/01/2019,"3,29",
SALVADOR,GASOLINA,02/01/2019,"4,45","3,742"
SALVADOR,ETANOL,02/01/2019,"3,45","2,6"
SALVADOR,DIESEL S10,02/01/2019,"3,376","2,98"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7797"
SALVADOR,ETANOL,02/01/2019,"3,46","2,6721"
SALVADOR,DIESEL S10,02/01/2019,"3,29","2,953"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,8584"
SALVADOR,ETANOL,02/01/2019,"3,49","2,9265"
SALVADOR,DIESEL S10,02/01/2019,"3,81","3,1093"
SALVADOR,GNV,02/01/2019,"3,09","2,2358"
SALVADOR,GASOLINA,02/01/2019,"4,59",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7408"
SALVADOR,ETANOL,02/01/2019,"3,49","2,8315"
SALVADOR,DIESEL S10,02/01/2019,"3,81","3,0812"
SALVADOR,GASOLINA,02/01/2019,"4,597","3,7969"
SALVADOR,ETANOL,02/01/2019,"3,487","2,796"
SALVADOR,DIESEL S10,02/01/2019,"3,31","3,133"
SALVADOR,GASOLINA,02/01/2019,"4,597","3,7969"
SALVADOR,ETANOL,02/01/2019,"3,487","2,838"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,69"
SALVADOR,ETANOL,02/01/2019,"3,46","2,57"
SALVADOR,DIESEL,02/01/2019,"3,226","2,89"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,836"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7993"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,789"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7"
SALVADOR,GASOLINA,02/01/2019,"4,43","3,683"
SALVADOR,ETANOL,02/01/2019,"3,43","2,683"
SALVADOR,DIESEL,02/01/2019,"3,19","2,903"
SALVADOR,GASOLINA,02/01/2019,"4,45","3,8451"
SALVADOR,ETANOL,02/01/2019,"3,39","2,822"
SALVADOR,DIESEL S10,02/01/2019,"3,59","3,1131"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,8035"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7678"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7847"
SALVADOR,ETANOL,02/01/2019,"3,49","2,8803"
SALVADOR,DIESEL S10,02/01/2019,"3,59","3,068"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,892"
SALVADOR,ETANOL,02/01/2019,"3,29","2,933"
SALVADOR,GASOLINA,02/01/2019,"4,499","3,872"
SALVADOR,ETANOL,02/01/2019,"3,29","2,831"
SALVADOR,GASOLINA,02/01/2019,"4,49","3,74"
SALVADOR,ETANOL,02/01/2019,"3,49","2,8"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,36",
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,DIESEL,02/01/2019,"3,33",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,36",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,49","2,7631"
SALVADOR,DIESEL S10,02/01/2019,"3,36","2,9397"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL,02/01/2019,"3,45",
SALVADOR,GNV,02/01/2019,"2,99",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,699",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,66"
SALVADOR,ETANOL,02/01/2019,"3,46","2,62"
SALVADOR,DIESEL S10,02/01/2019,"3,36","2,93"
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,DIESEL S10,02/01/2019,"3,39",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,713"
SALVADOR,ETANOL,02/01/2019,"3,44","2,743"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,49","2,7638"
SALVADOR,DIESEL S10,02/01/2019,"3,35",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,699",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7881"
SALVADOR,ETANOL,02/01/2019,"3,49","2,621"
SALVADOR,DIESEL S10,02/01/2019,"3,755","3,1331"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,46","2,763"
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,GASOLINA,02/01/2019,"4,499",
SALVADOR,ETANOL,02/01/2019,"3,499",
SALVADOR,DIESEL,02/01/2019,"3,299",
SALVADOR,DIESEL S10,02/01/2019,"3,499",
SALVADOR,GASOLINA,02/01/2019,"4,499","3,713"
SALVADOR,ETANOL,02/01/2019,"3,499","2,707"
SALVADOR,DIESEL,02/01/2019,"3,559","3,034"
SALVADOR,DIESEL S10,02/01/2019,"3,599","3,104"
SALVADOR,GASOLINA,02/01/2019,"4,87",
SALVADOR,GASOLINA,02/01/2019,"4,49","3,7868"
SALVADOR,ETANOL,02/01/2019,"3,49","2,8546"
SALVADOR,DIESEL S10,02/01/2019,"3,69","3,075"
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7327"
SALVADOR,ETANOL,02/01/2019,"3,46","2,617"
SALVADOR,DIESEL S10,02/01/2019,"3,29","2,9168"
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,63",
SALVADOR,GASOLINA,02/01/2019,"4,49",
SALVADOR,ETANOL,02/01/2019,"3,49",
SALVADOR,DIESEL S10,02/01/2019,"3,79",
SALVADOR,GASOLINA,02/01/2019,"4,46","3,7968"
SALVADOR,ETANOL,02/01/2019,"3,46","2,7129"
SALVADOR,DIESEL S10,02/01/2019,"3,36","2,9397"
SALVADOR,GASOLINA,02/01/2019,"4,46",
SALVADOR,ETANOL,02/01/2019,"3,46",
SALVADOR,GASOLINA,02/01/2019,"4,47",
SALVADOR,ETANOL,02/01/2019,"3,47",
SALVADOR,DIESEL S10,02/01/2019,"3,69",
SALVADOR,GASOLINA,09/01/2019,"4,48","3,7807"
SALVADOR,ETANOL,09/01/2019,"3,49","2,872"
SALVADOR,DIESEL S10,09/01/2019,"3,53","3,0817"
SALVADOR,GNV,09/01/2019,"2,99","2,2206"
SALVADOR,GASOLINA,09/01/2019,"4,499",
SALVADOR,ETANOL,09/01/2019,"3,499",
SALVADOR,DIESEL S10,09/01/2019,"3,299",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,786"
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,5",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,59",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7682"
SALVADOR,ETANOL,09/01/2019,"3,49","2,8804"
SALVADOR,GASOLINA,09/01/2019,"4,39","3,6826"
SALVADOR,ETANOL,09/01/2019,"3,39","2,7526"
SALVADOR,GASOLINA,09/01/2019,"4,44","3,65"
SALVADOR,ETANOL,09/01/2019,"3,44","2,7"
SALVADOR,DIESEL S10,09/01/2019,"3,29",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,799",
SALVADOR,GNV,09/01/2019,"2,999",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,8464"
SALVADOR,ETANOL,09/01/2019,"3,5","3,049"
SALVADOR,DIESEL S10,09/01/2019,"3,7","3,329"
SALVADOR,GNV,09/01/2019,"2,99","1,9063"
SALVADOR,GASOLINA,09/01/2019,"4,488","3,7719"
SALVADOR,ETANOL,09/01/2019,"3,487","2,9035"
SALVADOR,DIESEL S10,09/01/2019,"3,31","3,1152"
SALVADOR,GASOLINA,09/01/2019,"4,46","3,7375"
SALVADOR,ETANOL,09/01/2019,"3,46","2,7932"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7647"
SALVADOR,ETANOL,09/01/2019,"3,49","2,8343"
SALVADOR,DIESEL S10,09/01/2019,"3,56","3,1097"
SALVADOR,GNV,09/01/2019,"2,99","2,2512"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,82",
SALVADOR,GNV,09/01/2019,"2,99",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,75"
SALVADOR,ETANOL,09/01/2019,"3,49","2,84"
SALVADOR,DIESEL S10,09/01/2019,"3,49","3,08"
SALVADOR,GASOLINA,09/01/2019,"4,46","3,65"
SALVADOR,ETANOL,09/01/2019,"3,46","2,652"
SALVADOR,DIESEL S10,09/01/2019,"3,276","2,97"
SALVADOR,GNV,09/01/2019,"2,94","1,9703"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,83",
SALVADOR,GASOLINA,09/01/2019,"4,47","3,763"
SALVADOR,ETANOL,09/01/2019,"3,47","2,8909"
SALVADOR,GNV,09/01/2019,"2,99","2,2028"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,79",
SALVADOR,GNV,09/01/2019,"2,99",
SALVADOR,GASOLINA,09/01/2019,"4,48","3,78"
SALVADOR,ETANOL,09/01/2019,"3,39",
SALVADOR,DIESEL S10,09/01/2019,"3,499","3,06"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,79"
SALVADOR,ETANOL,09/01/2019,"3,39","2,9431"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,829",
SALVADOR,GASOLINA,09/01/2019,"4,479","3,8073"
SALVADOR,ETANOL,09/01/2019,"3,479","2,9191"
SALVADOR,DIESEL S10,09/01/2019,"3,499","3,1293"
SALVADOR,GASOLINA,09/01/2019,"4,43","3,7264"
SALVADOR,ETANOL,09/01/2019,"3,43","2,7048"
SALVADOR,DIESEL,09/01/2019,"3,19","2,8873"
SALVADOR,GASOLINA,09/01/2019,"4,599",
SALVADOR,ETANOL,09/01/2019,"3,499",
SALVADOR,DIESEL,09/01/2019,"3,26",
SALVADOR,DIESEL S10,09/01/2019,"3,36",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,499",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,56",
SALVADOR,GASOLINA,09/01/2019,"4,494","3,779"
SALVADOR,ETANOL,09/01/2019,"3,494","2,7968"
SALVADOR,DIESEL S10,09/01/2019,"3,594","3,106"
SALVADOR,GNV,09/01/2019,"2,999","2,2083"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,81"
SALVADOR,ETANOL,09/01/2019,"3,49","2,93"
SALVADOR,DIESEL S10,09/01/2019,"3,69","3,14"
SALVADOR,GASOLINA,09/01/2019,"4,46","3,7881"
SALVADOR,ETANOL,09/01/2019,"3,22","2,828"
SALVADOR,DIESEL S10,09/01/2019,"3,765","3,131"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,8154"
SALVADOR,ETANOL,09/01/2019,"3,49","3,0131"
SALVADOR,DIESEL S10,09/01/2019,"3,599","3,171"
SALVADOR,GNV,09/01/2019,"2,99","1,9703"
SALVADOR,GASOLINA,09/01/2019,"4,44","3,737"
SALVADOR,ETANOL,09/01/2019,"3,44","2,7531"
SALVADOR,DIESEL,09/01/2019,"3,33",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7968"
SALVADOR,ETANOL,09/01/2019,"3,49","2,7631"
SALVADOR,GASOLINA,09/01/2019,"4,44","3,683"
SALVADOR,ETANOL,09/01/2019,"3,44","2,733"
SALVADOR,DIESEL S10,09/01/2019,"3,29","2,973"
SALVADOR,GASOLINA,09/01/2019,"4,43","3,8008"
SALVADOR,ETANOL,09/01/2019,"3,43","2,7531"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,75",
SALVADOR,GASOLINA,09/01/2019,"4,46","3,82"
SALVADOR,ETANOL,09/01/2019,"3,46","2,94"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,56",
SALVADOR,GASOLINA,09/01/2019,"4,47","3,847"
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,89",
SALVADOR,GASOLINA,09/01/2019,"4,46","3,78"
SALVADOR,ETANOL,09/01/2019,"3,46","2,87"
SALVADOR,DIESEL,09/01/2019,"3,2","2,89"
SALVADOR,DIESEL S10,09/01/2019,"3,22","3,02"
SALVADOR,GNV,09/01/2019,"2,99","1,97"
SALVADOR,GASOLINA,09/01/2019,"4,37","3,78"
SALVADOR,ETANOL,09/01/2019,"3,09","2,87"
SALVADOR,DIESEL,09/01/2019,"3,2","2,69"
SALVADOR,DIESEL S10,09/01/2019,"3,22","3,02"
SALVADOR,GASOLINA,09/01/2019,"4,43",
SALVADOR,ETANOL,09/01/2019,"3,43","2,753"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,82"
SALVADOR,ETANOL,09/01/2019,"3,49","3,0331"
SALVADOR,GASOLINA,09/01/2019,"4,45","3,747"
SALVADOR,ETANOL,09/01/2019,"3,45","2,8658"
SALVADOR,DIESEL S10,09/01/2019,"3,69",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,8584"
SALVADOR,ETANOL,09/01/2019,"3,49","2,9265"
SALVADOR,DIESEL S10,09/01/2019,"3,81","3,1093"
SALVADOR,GNV,09/01/2019,"3,09","2,2358"
SALVADOR,GASOLINA,09/01/2019,"4,43",
SALVADOR,ETANOL,09/01/2019,"3,46",
SALVADOR,DIESEL S10,09/01/2019,"3,29",
SALVADOR,GASOLINA,09/01/2019,"4,43","3,7"
SALVADOR,ETANOL,09/01/2019,"3,43","2,75"
SALVADOR,DIESEL,09/01/2019,"3,19","3,06"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7"
SALVADOR,ETANOL,09/01/2019,"3,49","2,84"
SALVADOR,DIESEL S10,09/01/2019,"3,99","3,21"
SALVADOR,GASOLINA,09/01/2019,"4,43","3,683"
SALVADOR,ETANOL,09/01/2019,"3,43","2,683"
SALVADOR,DIESEL,09/01/2019,"3,19","2,903"
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7802"
SALVADOR,ETANOL,09/01/2019,"3,49","2,8516"
SALVADOR,DIESEL S10,09/01/2019,"3,78","3,0433"
SALVADOR,GASOLINA,09/01/2019,"4,46","3,7395"
SALVADOR,ETANOL,09/01/2019,"3,46","2,7"
SALVADOR,DIESEL S10,09/01/2019,"3,29","2,935"
SALVADOR,GNV,09/01/2019,"2,99","2,073"
SALVADOR,GASOLINA,09/01/2019,"4,45","3,8451"
SALVADOR,ETANOL,09/01/2019,"3,39","2,822"
SALVADOR,DIESEL S10,09/01/2019,"3,59","3,1131"
SALVADOR,GASOLINA,09/01/2019,"4,43","3,85"
SALVADOR,ETANOL,09/01/2019,"3,43","2,7"
SALVADOR,GASOLINA,09/01/2019,"4,44","3,7395"
SALVADOR,ETANOL,09/01/2019,"3,36","2,7"
SALVADOR,DIESEL S10,09/01/2019,"3,26","2,935"
SALVADOR,GASOLINA,09/01/2019,"4,34",
SALVADOR,ETANOL,09/01/2019,"2,99",
SALVADOR,DIESEL,09/01/2019,"3,14",
SALVADOR,DIESEL S10,09/01/2019,"3,19",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,36",
SALVADOR,GASOLINA,09/01/2019,"4,46","3,737"
SALVADOR,ETANOL,09/01/2019,"3,46","2,7531"
SALVADOR,DIESEL S10,09/01/2019,"3,36","2,9813"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,36",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,75",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,74"
SALVADOR,ETANOL,09/01/2019,"3,39","2,9"
SALVADOR,DIESEL S10,09/01/2019,"3,29","3,01"
SALVADOR,GASOLINA,09/01/2019,"4,48","3,8"
SALVADOR,ETANOL,09/01/2019,"3,38","2,97"
SALVADOR,GASOLINA,09/01/2019,"4,43",
SALVADOR,ETANOL,09/01/2019,"3,43",
SALVADOR,DIESEL S10,09/01/2019,"3,39",
SALVADOR,GASOLINA,09/01/2019,"4,46","3,713"
SALVADOR,ETANOL,09/01/2019,"3,46","2,743"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,8304"
SALVADOR,ETANOL,09/01/2019,"3,49","2,9432"
SALVADOR,DIESEL S10,09/01/2019,"3,53","3,172"
SALVADOR,GASOLINA,09/01/2019,"4,47","3,7375"
SALVADOR,ETANOL,09/01/2019,"3,399","2,7531"
SALVADOR,GASOLINA,09/01/2019,"4,499",
SALVADOR,ETANOL,09/01/2019,"3,499",
SALVADOR,DIESEL S10,09/01/2019,"3,549",
SALVADOR,GNV,09/01/2019,"2,99",
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,83",
SALVADOR,GNV,09/01/2019,"2,99",
SALVADOR,GASOLINA,09/01/2019,"4,41","3,8163"
SALVADOR,ETANOL,09/01/2019,"3,41","2,8539"
SALVADOR,DIESEL S10,09/01/2019,"3,44","3,1399"
SALVADOR,GASOLINA,09/01/2019,"4,45","3,735"
SALVADOR,ETANOL,09/01/2019,"3,45","2,757"
SALVADOR,DIESEL S10,09/01/2019,"3,29","2,9851"
SALVADOR,GASOLINA,09/01/2019,"4,46","3,7968"
SALVADOR,ETANOL,09/01/2019,"3,46","2,763"
SALVADOR,GASOLINA,09/01/2019,"4,49",
SALVADOR,ETANOL,09/01/2019,"3,49",
SALVADOR,DIESEL S10,09/01/2019,"3,83",
SALVADOR,GASOLINA,09/01/2019,"4,499",
SALVADOR,ETANOL,09/01/2019,"3,499",
SALVADOR,DIESEL,09/01/2019,"3,299",
SALVADOR,DIESEL S10,09/01/2019,"3,499",
SALVADOR,GASOLINA,09/01/2019,"4,49","3,7833"
SALVADOR,ETANOL,09/01/2019,"3,49","2,9009"
