Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
TERESINA,GASOLINA,21/12/2020,"4,69",
TERESINA,ETANOL,21/12/2020,"3,69",
TERESINA,DIESEL,21/12/2020,"3,74",
TERESINA,GASOLINA ADITIVADA,21/12/2020,"4,99",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,99",
TERESINA,DIESEL S10,22/12/2020,"3,75",
TERESINA,ETANOL,22/12/2020,"3,53",
TERESINA,GASOLINA,22/12/2020,"4,69",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,691",
TERESINA,DIESEL S10,22/12/2020,"3,781",
TERESINA,GASOLINA,22/12/2020,"4,591",
TERESINA,DIESEL S10,22/12/2020,"3,899",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,999",
TERESINA,ETANOL,22/12/2020,"3,599",
TERESINA,GASOLINA,22/12/2020,"4,599",
TERESINA,DIESEL S10,22/12/2020,"3,699",
TERESINA,ETANOL,22/12/2020,"3,559",
TERESINA,GASOLINA,22/12/2020,"4,559",
TERESINA,DIESEL S10,22/12/2020,"3,679",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,569",
TERESINA,ETANOL,22/12/2020,"3,569",
TERESINA,DIESEL,22/12/2020,"3,569",
TERESINA,GASOLINA,22/12/2020,"4,569",
TERESINA,DIESEL S10,22/12/2020,"3,894",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,931",
TERESINA,ETANOL,22/12/2020,"3,684",
TERESINA,GASOLINA,22/12/2020,"4,631",
TERESINA,DIESEL S10,22/12/2020,"3,799",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,899",
TERESINA,ETANOL,22/12/2020,"3,599",
TERESINA,GASOLINA,22/12/2020,"4,599",
TERESINA,DIESEL S10,22/12/2020,"3,889",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,889",
TERESINA,ETANOL,22/12/2020,"3,689",
TERESINA,GASOLINA,22/12/2020,"4,589",
TERESINA,DIESEL S10,22/12/2020,"3,749",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,799",
TERESINA,ETANOL,22/12/2020,"3,499",
TERESINA,GASOLINA,22/12/2020,"4,499",
TERESINA,DIESEL S10,22/12/2020,"3,699",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,829",
TERESINA,ETANOL,22/12/2020,"3,329",
TERESINA,GASOLINA,22/12/2020,"4,429",
TERESINA,ETANOL,22/12/2020,"3,39",
TERESINA,GASOLINA,22/12/2020,"4,45",
TERESINA,DIESEL S10,22/12/2020,"3,79",
TERESINA,ETANOL,22/12/2020,"3,69",
TERESINA,DIESEL,22/12/2020,"3,7",
TERESINA,GASOLINA,22/12/2020,"4,57",
TERESINA,DIESEL S10,22/12/2020,"3,79",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,99",
TERESINA,ETANOL,22/12/2020,"3,69",
TERESINA,DIESEL,22/12/2020,"3,74",
TERESINA,GASOLINA,22/12/2020,"4,69",
TERESINA,DIESEL S10,22/12/2020,"3,96",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,69",
TERESINA,ETANOL,22/12/2020,"3,75",
TERESINA,DIESEL,22/12/2020,"3,95",
TERESINA,GASOLINA,22/12/2020,"4,65",
TERESINA,DIESEL S10,22/12/2020,"3,897",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,89",
TERESINA,ETANOL,22/12/2020,"3,69",
TERESINA,GASOLINA,22/12/2020,"4,697",
TERESINA,DIESEL S10,22/12/2020,"3,88",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,78",
TERESINA,ETANOL,22/12/2020,"3,68",
TERESINA,GASOLINA,22/12/2020,"4,58",
TERESINA,DIESEL S10,22/12/2020,"3,74",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,99",
TERESINA,ETANOL,22/12/2020,"3,58",
TERESINA,GASOLINA,22/12/2020,"4,69",
TERESINA,DIESEL S10,22/12/2020,"3,99",
TERESINA,GASOLINA ADITIVADA,22/12/2020,"4,99",
TERESINA,ETANOL,22/12/2020,"3,45",
TERESINA,GASOLINA,22/12/2020,"4,45",
TERESINA,GASOLINA,29/12/2020,"4,631",
TERESINA,ETANOL,29/12/2020,"3,684",
TERESINA,DIESEL,29/12/2020,"3,789",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,931",
TERESINA,DIESEL S10,28/12/2020,"3,79",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,89",
TERESINA,DIESEL,28/12/2020,"3,74",
TERESINA,ETANOL,28/12/2020,"3,69",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,ETANOL,29/12/2020,"3,799",
TERESINA,DIESEL,29/12/2020,"3,849",
TERESINA,DIESEL S10,29/12/2020,"3,899",
TERESINA,GASOLINA,29/12/2020,"4,69",
TERESINA,ETANOL,29/12/2020,"3,68",
TERESINA,DIESEL,29/12/2020,"3,69",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,71",
TERESINA,DIESEL S10,29/12/2020,"3,75",
TERESINA,DIESEL S10,28/12/2020,"3,789",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,599",
TERESINA,DIESEL,28/12/2020,"3,759",
TERESINA,ETANOL,28/12/2020,"3,559",
TERESINA,GASOLINA,28/12/2020,"4,589",
TERESINA,DIESEL S10,28/12/2020,"3,979",
TERESINA,DIESEL,28/12/2020,"3,859",
TERESINA,GASOLINA,28/12/2020,"4,659",
TERESINA,DIESEL S10,28/12/2020,"3,88",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,59",
TERESINA,DIESEL,28/12/2020,"3,84",
TERESINA,ETANOL,28/12/2020,"3,59",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,DIESEL S10,28/12/2020,"3,697",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,527",
TERESINA,DIESEL,28/12/2020,"3,647",
TERESINA,ETANOL,28/12/2020,"3,327",
TERESINA,GASOLINA,28/12/2020,"4,427",
TERESINA,GASOLINA,29/12/2020,"4,599",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,599",
TERESINA,DIESEL S10,29/12/2020,"3,899",
TERESINA,DIESEL S10,28/12/2020,"3,889",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,989",
TERESINA,DIESEL,28/12/2020,"3,869",
TERESINA,GASOLINA,28/12/2020,"4,899",
TERESINA,DIESEL S10,28/12/2020,"3,897",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,897",
TERESINA,ETANOL,28/12/2020,"3,697",
TERESINA,GASOLINA,28/12/2020,"4,697",
TERESINA,DIESEL S10,28/12/2020,"3,699",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,499",
TERESINA,ETANOL,28/12/2020,"3,499",
TERESINA,GASOLINA,28/12/2020,"4,499",
TERESINA,GASOLINA,29/12/2020,"4,559",
TERESINA,ETANOL,29/12/2020,"3,459",
TERESINA,DIESEL,29/12/2020,"3,689",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,559",
TERESINA,DIESEL S10,29/12/2020,"3,749",
TERESINA,DIESEL S10,28/12/2020,"3,79",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,89",
TERESINA,DIESEL,28/12/2020,"3,74",
TERESINA,ETANOL,28/12/2020,"3,699",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,DIESEL,28/12/2020,"3,74",
TERESINA,ETANOL,28/12/2020,"3,45",
TERESINA,GASOLINA,28/12/2020,"4,58",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,ETANOL,29/12/2020,"3,699",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,899",
TERESINA,DIESEL S10,29/12/2020,"3,999",
TERESINA,DIESEL S10,28/12/2020,"3,85",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,819",
TERESINA,ETANOL,28/12/2020,"3,59",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,GASOLINA,29/12/2020,"4,55",
TERESINA,ETANOL,29/12/2020,"3,49",
TERESINA,DIESEL,29/12/2020,"3,699",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,55",
TERESINA,DIESEL S10,28/12/2020,"3,89",
TERESINA,DIESEL,28/12/2020,"3,87",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,849",
TERESINA,ETANOL,28/12/2020,"3,79",
TERESINA,GASOLINA,28/12/2020,"4,599",
TERESINA,GASOLINA,29/12/2020,"4,559",
TERESINA,ETANOL,29/12/2020,"3,499",
TERESINA,DIESEL,29/12/2020,"3,689",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,859",
TERESINA,GASOLINA,29/12/2020,"4,49",
TERESINA,ETANOL,29/12/2020,"3,59",
TERESINA,DIESEL S10,29/12/2020,"3,79",
TERESINA,DIESEL S10,28/12/2020,"3,79",
TERESINA,ETANOL,28/12/2020,"3,39",
TERESINA,GASOLINA,28/12/2020,"4,42",
TERESINA,DIESEL S10,28/12/2020,"3,799",
TERESINA,ETANOL,28/12/2020,"3,599",
TERESINA,GASOLINA,28/12/2020,"4,599",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,ETANOL,29/12/2020,"3,699",
TERESINA,DIESEL S10,29/12/2020,"3,799",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,ETANOL,29/12/2020,"3,699",
TERESINA,DIESEL S10,29/12/2020,"3,899",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,999",
TERESINA,DIESEL S10,28/12/2020,"3,891",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,891",
TERESINA,ETANOL,28/12/2020,"3,591",
TERESINA,GASOLINA,28/12/2020,"4,591",
TERESINA,DIESEL S10,28/12/2020,"3,79",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,99",
TERESINA,ETANOL,28/12/2020,"3,45",
TERESINA,GASOLINA,28/12/2020,"4,45",
TERESINA,GASOLINA,29/12/2020,"4,599",
TERESINA,DIESEL,29/12/2020,"3,899",
TERESINA,ETANOL,29/12/2020,"3,599",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,659",
TERESINA,DIESEL S10,29/12/2020,"3,899",
TERESINA,DIESEL S10,28/12/2020,"3,789",
TERESINA,GASOLINA,28/12/2020,"4,699",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,DIESEL,29/12/2020,"3,849",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,999",
TERESINA,DIESEL S10,29/12/2020,"3,899",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,79",
TERESINA,DIESEL S10,28/12/2020,"3,75",
TERESINA,DIESEL,28/12/2020,"3,7",
TERESINA,ETANOL,28/12/2020,"3,59",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,DIESEL S10,28/12/2020,"3,699",
TERESINA,ETANOL,28/12/2020,"3,479",
TERESINA,GASOLINA,28/12/2020,"4,599",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,879",
TERESINA,DIESEL S10,28/12/2020,"3,779",
TERESINA,ETANOL,28/12/2020,"3,479",
TERESINA,GASOLINA,28/12/2020,"4,579",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,799",
TERESINA,DIESEL S10,28/12/2020,"3,749",
TERESINA,ETANOL,28/12/2020,"3,499",
TERESINA,GASOLINA,28/12/2020,"4,499",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,829",
TERESINA,DIESEL S10,28/12/2020,"3,699",
TERESINA,ETANOL,28/12/2020,"3,329",
TERESINA,GASOLINA,28/12/2020,"4,429",
TERESINA,GASOLINA,29/12/2020,"4,52",
TERESINA,ETANOL,29/12/2020,"3,45",
TERESINA,GASOLINA,29/12/2020,"4,699",
TERESINA,ETANOL,29/12/2020,"3,699",
TERESINA,DIESEL S10,29/12/2020,"3,799",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,798",
TERESINA,DIESEL S10,28/12/2020,"3,798",
TERESINA,DIESEL,28/12/2020,"3,758",
TERESINA,ETANOL,28/12/2020,"3,688",
TERESINA,GASOLINA,28/12/2020,"4,698",
TERESINA,GASOLINA,29/12/2020,"4,69",
TERESINA,ETANOL,29/12/2020,"3,68",
TERESINA,GASOLINA ADITIVADA,29/12/2020,"4,99",
TERESINA,DIESEL S10,29/12/2020,"3,84",
TERESINA,GASOLINA ADITIVADA,28/12/2020,"4,73",
TERESINA,ETANOL,28/12/2020,"3,59",
TERESINA,GASOLINA,28/12/2020,"4,59",
TERESINA,ETANOL,05/01/2021,"3,689",
TERESINA,GASOLINA,05/01/2021,"4,699",
TERESINA,DIESEL S10,05/01/2021,"3,859",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,679",
TERESINA,ETANOL,05/01/2021,"3,499",
TERESINA,DIESEL,05/01/2021,"3,789",
TERESINA,GASOLINA,05/01/2021,"4,679",
TERESINA,GASOLINA,04/01/2021,"4,599",
TERESINA,ETANOL,04/01/2021,"3,599",
TERESINA,DIESEL,04/01/2021,"3,869",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,639",
TERESINA,DIESEL S10,04/01/2021,"3,899",
TERESINA,GASOLINA,04/01/2021,"4,659",
TERESINA,ETANOL,04/01/2021,"3,599",
TERESINA,DIESEL,04/01/2021,"3,839",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,669",
TERESINA,DIESEL S10,04/01/2021,"3,859",
TERESINA,GASOLINA,06/01/2021,"4,557",
TERESINA,ETANOL,06/01/2021,"3,497",
TERESINA,DIESEL,06/01/2021,"3,847",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,757",
TERESINA,DIESEL S10,06/01/2021,"3,897",
TERESINA,DIESEL S10,05/01/2021,"3,999",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,699",
TERESINA,GASOLINA,05/01/2021,"4,699",
TERESINA,DIESEL S10,05/01/2021,"3,997",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,997",
TERESINA,ETANOL,05/01/2021,"3,697",
TERESINA,GASOLINA,05/01/2021,"4,697",
TERESINA,DIESEL S10,05/01/2021,"3,997",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,897",
TERESINA,ETANOL,05/01/2021,"3,797",
TERESINA,DIESEL,05/01/2021,"3,947",
TERESINA,GASOLINA,05/01/2021,"4,697",
TERESINA,DIESEL S10,05/01/2021,"3,997",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,897",
TERESINA,ETANOL,05/01/2021,"3,697",
TERESINA,DIESEL,05/01/2021,"3,947",
TERESINA,GASOLINA,05/01/2021,"4,697",
TERESINA,DIESEL S10,05/01/2021,"3,897",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,997",
TERESINA,ETANOL,05/01/2021,"3,687",
TERESINA,GASOLINA,05/01/2021,"4,697",
TERESINA,GASOLINA,06/01/2021,"4,699",
TERESINA,ETANOL,06/01/2021,"3,799",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,899",
TERESINA,DIESEL S10,06/01/2021,"3,999",
TERESINA,GASOLINA,06/01/2021,"4,699",
TERESINA,ETANOL,06/01/2021,"3,699",
TERESINA,DIESEL,06/01/2021,"3,979",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,99",
TERESINA,DIESEL S10,06/01/2021,"3,99",
TERESINA,DIESEL S10,05/01/2021,"4,099",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,999",
TERESINA,ETANOL,05/01/2021,"3,799",
TERESINA,GASOLINA,05/01/2021,"4,899",
TERESINA,GASOLINA,06/01/2021,"4,797",
TERESINA,ETANOL,06/01/2021,"3,787",
TERESINA,DIESEL,06/01/2021,"3,847",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,997",
TERESINA,DIESEL S10,06/01/2021,"3,897",
TERESINA,DIESEL S10,05/01/2021,"3,969",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,889",
TERESINA,ETANOL,05/01/2021,"3,719",
TERESINA,GASOLINA,05/01/2021,"4,789",
TERESINA,GASOLINA,06/01/2021,"4,626",
TERESINA,ETANOL,06/01/2021,"3,784",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,999",
TERESINA,GASOLINA,06/01/2021,"4,699",
TERESINA,ETANOL,06/01/2021,"3,799",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,999",
TERESINA,DIESEL S10,06/01/2021,"3,969",
TERESINA,DIESEL S10,05/01/2021,"3,899",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,999",
TERESINA,ETANOL,05/01/2021,"3,699",
TERESINA,GASOLINA,05/01/2021,"4,699",
TERESINA,GASOLINA,06/01/2021,"4,799",
TERESINA,ETANOL,06/01/2021,"3,784",
TERESINA,DIESEL,06/01/2021,"3,849",
TERESINA,DIESEL S10,06/01/2021,"3,899",
TERESINA,DIESEL S10,05/01/2021,"3,89",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,999",
TERESINA,ETANOL,05/01/2021,"3,659",
TERESINA,GASOLINA,05/01/2021,"4,699",
TERESINA,GASOLINA,06/01/2021,"4,699",
TERESINA,ETANOL,06/01/2021,"3,499",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,999",
TERESINA,DIESEL S10,06/01/2021,"3,999",
TERESINA,DIESEL S10,05/01/2021,"3,899",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,739",
TERESINA,ETANOL,05/01/2021,"3,689",
TERESINA,DIESEL,05/01/2021,"3,849",
TERESINA,GASOLINA,05/01/2021,"4,699",
TERESINA,DIESEL S10,05/01/2021,"3,999",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,859",
TERESINA,ETANOL,05/01/2021,"3,799",
TERESINA,GASOLINA,05/01/2021,"4,799",
TERESINA,GASOLINA,04/01/2021,"4,699",
TERESINA,ETANOL,04/01/2021,"3,659",
TERESINA,DIESEL,04/01/2021,"3,849",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,799",
TERESINA,DIESEL S10,04/01/2021,"3,889",
TERESINA,GASOLINA,06/01/2021,"4,69",
TERESINA,ETANOL,06/01/2021,"3,69",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,73",
TERESINA,GASOLINA,06/01/2021,"4,689",
TERESINA,ETANOL,06/01/2021,"3,689",
TERESINA,GASOLINA ADITIVADA,06/01/2021,"4,989",
TERESINA,DIESEL S10,06/01/2021,"3,849",
TERESINA,GASOLINA,04/01/2021,"4,699",
TERESINA,ETANOL,04/01/2021,"3,699",
TERESINA,DIESEL,04/01/2021,"3,889",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,999",
TERESINA,DIESEL S10,04/01/2021,"3,909",
TERESINA,DIESEL S10,05/01/2021,"3,859",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,979",
TERESINA,ETANOL,05/01/2021,"3,499",
TERESINA,GASOLINA,05/01/2021,"4,679",
TERESINA,GASOLINA,04/01/2021,"4,599",
TERESINA,ETANOL,04/01/2021,"3,549",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,899",
TERESINA,DIESEL S10,04/01/2021,"3,849",
TERESINA,GASOLINA,04/01/2021,"4,67",
TERESINA,ETANOL,04/01/2021,"3,69",
TERESINA,DIESEL,04/01/2021,"3,7",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,67",
TERESINA,DIESEL S10,04/01/2021,"3,79",
TERESINA,GASOLINA,04/01/2021,"4,69",
TERESINA,ETANOL,04/01/2021,"3,79",
TERESINA,DIESEL,04/01/2021,"3,939",
TERESINA,GASOLINA ADITIVADA,04/01/2021,"4,99",
TERESINA,DIESEL S10,04/01/2021,"3,999",
TERESINA,DIESEL S10,05/01/2021,"3,897",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,797",
TERESINA,ETANOL,05/01/2021,"3,597",
TERESINA,GASOLINA,05/01/2021,"4,597",
TERESINA,DIESEL S10,05/01/2021,"3,859",
TERESINA,GASOLINA ADITIVADA,05/01/2021,"4,779",
TERESINA,ETANOL,05/01/2021,"3,599",
TERESINA,GASOLINA,05/01/2021,"4,679",
TERESINA,DIESEL S10,12/01/2021,"3,969",
TERESINA,ETANOL,12/01/2021,"3,79",
TERESINA,GASOLINA ADITIVADA,12/01/2021,"4,99",
TERESINA,GASOLINA,12/01/2021,"4,69",
TERESINA,DIESEL,12/01/2021,"3,949",
TERESINA,DIESEL S10,12/01/2021,"3,999",
TERESINA,ETANOL,12/01/2021,"3,799",
TERESINA,GASOLINA,12/01/2021,"4,699",
TERESINA,DIESEL,12/01/2021,"3,949",
TERESINA,DIESEL,13/01/2021,"3,99",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,69",
TERESINA,GASOLINA,13/01/2021,"4,69",
TERESINA,DIESEL,13/01/2021,"3,999",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,699",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,DIESEL,13/01/2021,"3,79",
TERESINA,ETANOL,13/01/2021,"3,59",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,71",
TERESINA,GASOLINA,13/01/2021,"4,69",
TERESINA,DIESEL S10,13/01/2021,"3,85",
TERESINA,DIESEL,13/01/2021,"3,819",
TERESINA,ETANOL,13/01/2021,"3,57",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,87",
TERESINA,GASOLINA,13/01/2021,"4,67",
TERESINA,DIESEL S10,13/01/2021,"3,839",
TERESINA,DIESEL,13/01/2021,"3,839",
TERESINA,ETANOL,13/01/2021,"3,599",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,669",
TERESINA,GASOLINA,13/01/2021,"4,659",
TERESINA,DIESEL S10,13/01/2021,"3,859",
TERESINA,DIESEL,13/01/2021,"3,84",
TERESINA,ETANOL,13/01/2021,"3,59",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,69",
TERESINA,GASOLINA,13/01/2021,"4,69",
TERESINA,DIESEL S10,13/01/2021,"3,88",
TERESINA,DIESEL S10,12/01/2021,"3,897",
TERESINA,ETANOL,12/01/2021,"3,497",
TERESINA,GASOLINA ADITIVADA,12/01/2021,"4,757",
TERESINA,GASOLINA,12/01/2021,"4,557",
TERESINA,DIESEL,12/01/2021,"3,847",
TERESINA,DIESEL,13/01/2021,"3,879",
TERESINA,ETANOL,13/01/2021,"3,579",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,979",
TERESINA,GASOLINA,13/01/2021,"4,679",
TERESINA,DIESEL S10,13/01/2021,"3,899",
TERESINA,DIESEL,13/01/2021,"3,859",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,829",
TERESINA,GASOLINA,13/01/2021,"4,679",
TERESINA,DIESEL S10,13/01/2021,"3,859",
TERESINA,DIESEL,13/01/2021,"3,947",
TERESINA,ETANOL,13/01/2021,"3,797",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,897",
TERESINA,GASOLINA,13/01/2021,"4,697",
TERESINA,DIESEL S10,13/01/2021,"3,997",
TERESINA,ETANOL,13/01/2021,"3,549",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,599",
TERESINA,GASOLINA,13/01/2021,"4,599",
TERESINA,DIESEL S10,13/01/2021,"3,799",
TERESINA,DIESEL,13/01/2021,"3,982",
TERESINA,ETANOL,13/01/2021,"3,599",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,703",
TERESINA,GASOLINA,13/01/2021,"4,693",
TERESINA,DIESEL S10,13/01/2021,"3,992",
TERESINA,ETANOL,12/01/2021,"3,659",
TERESINA,GASOLINA,12/01/2021,"4,68",
TERESINA,DIESEL,12/01/2021,"3,929",
TERESINA,DIESEL S10,12/01/2021,"3,999",
TERESINA,GASOLINA ADITIVADA,12/01/2021,"4,999",
TERESINA,ETANOL,12/01/2021,"3,799",
TERESINA,GASOLINA,12/01/2021,"4,699",
TERESINA,DIESEL,12/01/2021,"3,949",
TERESINA,GASOLINA ADITIVADA,12/01/2021,"4,55",
TERESINA,ETANOL,12/01/2021,"3,49",
TERESINA,GASOLINA,12/01/2021,"4,55",
TERESINA,DIESEL,12/01/2021,"3,789",
TERESINA,ETANOL,13/01/2021,"3,697",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,897",
TERESINA,GASOLINA,13/01/2021,"4,697",
TERESINA,DIESEL,13/01/2021,"3,929",
TERESINA,ETANOL,13/01/2021,"3,699",
TERESINA,GASOLINA,13/01/2021,"4,69",
TERESINA,DIESEL S10,13/01/2021,"3,959",
TERESINA,DIESEL,13/01/2021,"3,982",
TERESINA,ETANOL,13/01/2021,"3,592",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,792",
TERESINA,GASOLINA,13/01/2021,"4,692",
TERESINA,DIESEL S10,13/01/2021,"3,992",
TERESINA,DIESEL,13/01/2021,"3,79",
TERESINA,ETANOL,13/01/2021,"3,59",
TERESINA,GASOLINA,13/01/2021,"4,61",
TERESINA,ETANOL,13/01/2021,"3,49",
TERESINA,GASOLINA,13/01/2021,"4,55",
TERESINA,DIESEL S10,13/01/2021,"3,89",
TERESINA,DIESEL,13/01/2021,"3,959",
TERESINA,ETANOL,13/01/2021,"3,63",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,999",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,DIESEL S10,13/01/2021,"3,959",
TERESINA,DIESEL S10,12/01/2021,"3,969",
TERESINA,ETANOL,12/01/2021,"3,799",
TERESINA,GASOLINA,12/01/2021,"4,759",
TERESINA,DIESEL S10,12/01/2021,"3,699",
TERESINA,ETANOL,12/01/2021,"3,559",
TERESINA,GASOLINA,12/01/2021,"4,559",
TERESINA,ETANOL,13/01/2021,"3,599",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,999",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,DIESEL S10,13/01/2021,"3,899",
TERESINA,GASOLINA ADITIVADA,12/01/2021,"4,99",
TERESINA,DIESEL S10,12/01/2021,"3,89",
TERESINA,ETANOL,12/01/2021,"3,49",
TERESINA,GASOLINA,12/01/2021,"4,55",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,ETANOL,13/01/2021,"3,499",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,999",
TERESINA,DIESEL S10,13/01/2021,"3,999",
TERESINA,DIESEL,13/01/2021,"3,87",
TERESINA,GASOLINA,13/01/2021,"4,67",
TERESINA,ETANOL,13/01/2021,"3,57",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,97",
TERESINA,DIESEL S10,13/01/2021,"3,89",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,DIESEL S10,13/01/2021,"3,899",
TERESINA,DIESEL S10,12/01/2021,"3,849",
TERESINA,GASOLINA,12/01/2021,"4,649",
TERESINA,GASOLINA,13/01/2021,"4,689",
TERESINA,ETANOL,13/01/2021,"3,599",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,989",
TERESINA,DIESEL S10,13/01/2021,"3,849",
TERESINA,DIESEL,13/01/2021,"3,889",
TERESINA,ETANOL,13/01/2021,"3,699",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,999",
TERESINA,GASOLINA,13/01/2021,"4,699",
TERESINA,DIESEL S10,13/01/2021,"3,899",
TERESINA,GASOLINA,13/01/2021,"4,5",
TERESINA,DIESEL,13/01/2021,"3,887",
TERESINA,ETANOL,13/01/2021,"3,597",
TERESINA,GASOLINA ADITIVADA,13/01/2021,"4,997",
TERESINA,GASOLINA,13/01/2021,"4,697",
TERESINA,DIESEL S10,13/01/2021,"3,907",
